Ville,prixMoyenProduits,fraisMoyen
lucelia,80.1125,15.545000000000002
carvalhopolis,80.11,22.836666666666662
campo ere,80.0857142857143,19.627142857142854
perobal,80.0,15.31
assuncao,80.0,52.69
monte alegre de sergipe,80.0,48.0
pedras de fogo,79.995,22.32
barao do triunfo,79.99,19.15
coronel freitas,79.99,18.66
cha de alegria,79.99,28.96
iaras,79.99,13.58
nossa senhora de lourdes,79.99,38.11
frutuoso gomes,79.99,35.88
ewbank da camara,79.99,18.17
monte belo do sul,79.98,36.76
sao sebastiao do passe,79.978,30.127999999999997
fazenda nova,79.94749999999999,21.995
santa luzia do parua,79.9,35.88
vargem grande,79.9,57.11
rio dos indios,79.9,22.85
campo bonito,79.9,25.4
andarai,79.9,29.6
olaria,79.9,16.32
querencia do norte,79.9,19.53
ponto belo,79.9,18.66
filadelfia,79.9,19.26
novo lino,79.9,34.36
campo azul,79.9,16.32
paraju,79.9,25.84
dezesseis de novembro,79.9,22.85
ubirajara,79.9,16.19
alexandria,79.9,31.06
manduri,79.87333333333333,15.863333333333335
carmo da cachoeira,79.86,12.8
jacarezinho,79.81529411764706,21.38823529411765
nova fatima,79.73800000000001,23.278
jesupolis,79.665,18.005000000000003
tambau,79.6542105263158,16.31894736842105
morro do chapeu,79.65285714285714,25.752857142857145
cavalcante,79.495,34.54
roncador,79.49000000000001,16.375
espigao alto do iguacu,79.45,25.21
marinopolis,79.44,15.05
nova europa,79.305,15.806250000000002
elias fausto,79.28,17.016000000000002
serra do ramalho,79.27250000000001,22.4075
ribeirao,79.1,29.5325
agudos,79.08125,15.228125
piranga,79.04750000000001,21.05
nantes,79.0,12.05
divinopolis de goias,79.0,15.3
teresina de goias,79.0,17.8
praia norte,79.0,34.35
banabuiu,79.0,60.61
santa rita da floresta,79.0,17.8
sao joaquim do monte,79.0,28.95
rincao,79.0,18.63
abaira,78.995,22.505
paranaiguara,78.96333333333332,18.819999999999997
ibirama,78.96153846153847,30.97692307692307
itapaci,78.95,20.5775
aguia branca,78.94500000000001,21.025
itabaianinha,78.9,65.765
fazenda vilanova,78.9,17.205
juquia,78.89777777777778,18.89
nhandeara,78.7825,14.3825
guaranta do norte,78.774,23.084
julio de castilhos,78.75399999999999,19.55
eldorado,78.66571428571429,21.075714285714287
caiana,78.63333333333333,16.570000000000004
pedro afonso,78.63000000000001,44.336666666666666
capao da porteira,78.5,29.064999999999998
nova canaa,78.45,26.59
guamare,78.4,42.92
conceicao das pedras,78.39750000000001,24.615000000000002
sao jose do norte,78.35714285714286,21.897142857142857
nova campina,78.25,26.509999999999998
diamante do norte,78.25,24.804000000000002
iraquara,78.16,23.966
campo verde,78.138,24.831
aurora do para,78.0,37.46
almas,78.0,35.56
inhuma,78.0,34.35
barra de sao miguel,77.99000000000001,35.33
sao vendelino,77.99000000000001,19.15
sao jose do inhacora,77.99,24.71
santo antonio do aventureiro,77.99,10.93
massape,77.95,13.445
tabatinga,77.93800000000002,19.483999999999998
cristinapolis,77.9,67.47
campina das missoes,77.9,27.6
coronel vivida,77.89727272727272,18.33818181818182
delfinopolis,77.86333333333333,28.143333333333334
santa mariana,77.8125,15.525
parai,77.8,19.066666666666666
sao romao,77.69800000000001,27.113999999999997
alagoa,77.68,16.3
tombos,77.53799999999998,18.284
novo repartimento,77.5,52.58
sapopema,77.49000000000001,19.165
itabatan,77.49000000000001,20.71
iramaia,77.45,22.235
sao joao do manhuacu,77.4,22.23
capitolio,77.378,40.646
novo oriente,77.32666666666667,29.80666666666666
ribeira do pombal,77.27374999999999,20.521250000000002
monte alto,77.24272727272728,15.68757575757576
portao,77.215,18.731
chavantes,77.21000000000001,18.968333333333334
guaraniacu,77.194,15.530000000000001
itanhomi,77.1375,16.745
volta grande,77.095,17.895
nova prata,76.93375,19.394374999999997
suzanapolis,76.9,12.04
porto firme,76.80499999999999,17.445
antonina do norte,76.8,53.78
campo do brito,76.8,38.09
piripiri,76.75428571428571,41.61142857142857
rio azul,76.74000000000001,30.968
carmo da mata,76.61666666666666,19.81833333333333
tupi paulista,76.56833333333333,19.631666666666664
saudades,76.46000000000001,30.777499999999996
maragogipe,76.4,21.12
capim branco,76.39,17.195
jarinu,76.33578947368422,16.667368421052632
santana do manhuacu,76.29666666666667,17.516666666666666
brasilandia de minas,76.25,22.24
boa esperanca do sul,76.08181818181819,15.974545454545455
mendonca,76.054,17.631999999999998
novo oriente do piaui,76.005,50.28
aracatu,75.99,19.77
aracariguama,75.975,17.732
juara,75.698,24.892000000000003
claudia,75.67,28.924999999999997
conquista,75.64666666666666,24.756666666666664
sananduva,75.62833333333333,21.96666666666667
olindina,75.59666666666668,19.206666666666667
rio paranaiba,75.58555555555556,22.35666666666667
sud mennucci,75.574,14.028
rio de contas,75.56666666666668,21.34
colombia,75.54400000000001,15.904
planaltina,75.42399999999999,19.51
joviania,75.394,19.028
cachoeira alta,75.29333333333334,25.62
pirapo,75.27,21.02
frederico westphalen,75.24642857142855,19.03142857142857
sao gabriel do oeste,75.24571428571429,24.174285714285713
luiziania,75.16333333333334,14.913333333333332
santo antonio do itambe,75.02,21.47
nova guataporanga,75.0,42.76
guatapara,75.0,12.97
jerico,75.0,38.08
felixlandia,75.0,15.28
dom cavati,74.99,18.09
presidente medici,74.96333333333334,35.81
perpetuo socorro,74.94500000000001,16.205
resende costa,74.93,17.1
sideropolis,74.92500000000001,17.8525
luiziana,74.925,18.36
pacoti,74.9,36.245
lagoa dos tres cantos,74.9,16.28
cassia dos coqueiros,74.9,15.27
nacip raydan,74.9,17.26
frei gaspar,74.9,14.29
porto acre,74.9,29.45
santa cruz do rio pardo,74.89942857142856,20.619714285714284
engenheiro paulo de frontin,74.85333333333334,23.62833333333333
adustina,74.8,27.47
adolfo,74.76,13.557999999999998
campos altos,74.73599999999999,24.985999999999997
brasilia de minas,74.63777777777779,27.90888888888889
pocinhos,74.60000000000001,42.70666666666667
mendes pimentel,74.53800000000001,21.008000000000003
mimoso do sul,74.537,18.351999999999997
ladario,74.518,20.596000000000004
mae do rio,74.445,27.36
ielmo marinho,74.35000000000001,45.81
pesqueira,74.19888888888889,40.24888888888889
porto ferreira,74.10000000000001,19.98962962962963
barra de sao francisco,74.066,18.862000000000002
muzambinho,73.97777777777777,19.425555555555558
mirandiba,73.96333333333332,33.75666666666667
vila rica,73.94000000000001,37.846666666666664
remanso,73.93800000000002,23.660000000000004
curiuva,73.92500000000001,17.205000000000002
resplendor,73.90599999999999,20.554
adrianopolis,73.9,15.27
ivaipora,73.82142857142857,17.73
grao para,73.60000000000001,16.376666666666665
irani,73.5975,19.4825
tibagi,73.4425,23.075
alvinopolis,73.36909090909091,19.445454545454545
joselandia,73.35,35.83
paiva,73.1,17.770000000000003
limoeiro,73.08428571428571,27.08857142857143
ilhabela,73.02844444444443,18.352666666666668
caiua,73.0,12.495000000000001
pedra do indaia,72.99,23.09
varzelandia,72.96333333333332,19.669999999999998
mato rico,72.9,19.75
cacaulandia,72.9,35.83
itarema,72.9,27.05
itau de minas,72.89,19.116000000000003
pedro canario,72.75800000000001,22.552
arraial d ajuda,72.62,18.08
serra azul,72.5,36.02
macaparana,72.44,31.915
putinga,72.4,18.88
aruana,72.4,17.755
apiaca,72.38,16.69
quixabeira,72.31333333333333,30.826666666666664
gastao vidigal,72.29333333333334,22.28
salobro,72.2,16.95
mineiros do tiete,72.05,13.729999999999999
matoes,72.0,34.3
turvolandia,71.95,16.095
mara rosa,71.95,37.135
barra,71.95,25.47
santa barbara do sul,71.9,18.145
termas de ibira,71.9,15.25
joao alfredo,71.83,28.19333333333333
santa maria da serra,71.82000000000001,12.89
batalha,71.59666666666668,31.103333333333335
cajuru,71.52888888888889,15.886666666666668
humaita,71.4625,40.465
lucianopolis,71.45,28.535000000000004
itirapina,71.44999999999999,18.155
victor graeff,71.4,19.225
sales,71.304,15.319999999999999
rubim,71.29666666666667,25.19666666666667
cachoeira de minas,71.05714285714285,17.074285714285715
ilha comprida,70.99333333333334,13.956666666666665
timbe do sul,70.93,16.709999999999997
pau d'arco,70.9,46.114999999999995
potiragua,70.85285714285715,21.247142857142858
taguai,70.73400000000001,16.622000000000003
alto jequitiba,70.63,21.18
serrana,70.60769230769232,15.182307692307692
torrinha,70.44500000000001,16.125
serra dos aimores,70.364,18.252000000000002
barras,70.29333333333334,26.933333333333337
aiuruoca,70.2725,20.985
meleiro,70.26666666666667,17.33
salto do ceu,70.19500000000001,17.61
vale real,70.17666666666666,17.936666666666667
varzea alegre,70.145,29.18
guapiara,70.09666666666666,13.886666666666665
tres fronteiras,70.078,14.972
bom retiro,70.0,18.37
taquarucu do sul,70.0,23.29
jussari,69.995,36.6
anaurilandia,69.99,16.25
juripiranga,69.99,88.0
ravena,69.99,16.74
cipo-guacu,69.99,8.72
itanhanga,69.99,18.06
pilao arcado,69.9675,21.2025
boquira,69.9,25.77
ministro andreazza,69.9,50.15
vila reis,69.9,16.25
laranja da terra,69.9,15.7
glaura,69.9,19.46
formosa do oeste,69.9,16.25
nova padua,69.9,19.46
florida,69.9,16.25
morro do pilar,69.9,17.74
sao francisco do gloria,69.9,21.45
piratini,69.9,17.74
itutinga,69.9,26.11
macuco,69.9,20.98
moeda,69.9,15.56
renascenca,69.9,18.1575
sao domingos,69.87714285714286,25.650000000000002
onda verde,69.81,19.68
rio branco do sul,69.76166666666667,18.025
ribeira,69.75999999999999,12.916666666666666
santo antonio do sudoeste,69.64999999999999,19.706666666666667
sao roque do canaa,69.6,17.602
manoel viana,69.59666666666666,17.19
cristais,69.56666666666668,13.636666666666665
iracemapolis,69.5488888888889,15.59
dario meira,69.495,43.135000000000005
simolandia,69.495,15.37
pirapetinga,69.48428571428572,22.0
oliveira dos brejinhos,69.45,23.47
machacalis,69.445,18.14
itaguaje,69.4,15.08
satubinha,69.395,45.59
senador firmino,69.285,20.935000000000002
sao jose do barreiro,69.19666666666667,17.766666666666666
igrejinha,69.00176470588235,24.035882352941176
anhandui,69.0,14.23
cascalho rico,69.0,16.92
igarape-acu,69.0,25.76
descoberto,68.99333333333334,19.013333333333332
lagoa de sao francisco,68.99,38.03
pastos bons,68.95,36.16
santo antonio da alegria,68.93,14.413333333333332
sao sebastiao do maranhao,68.92999999999999,16.14
presidente olegario,68.81833333333333,24.083333333333332
dom eliseu,68.774,34.242
itapicuru,68.66499999999999,22.105
itapitanga,68.56666666666668,19.463333333333335
pirenopolis,68.4675,20.4675
miranda,68.45,17.339999999999996
catarina,68.32666666666667,30.103333333333328
prados,68.26333333333334,15.386666666666668
gaucha do norte,68.24000000000001,39.230000000000004
itiuba,68.2225,28.652500000000003
cambuquira,68.152,20.695999999999998
martins soares,68.13166666666666,34.184999999999995
ilha dos valadares,67.99,25.6
cubati,67.94500000000001,25.85
nepomuceno,67.88222222222223,22.193333333333335
colina,67.63111111111111,17.063333333333333
itobi,67.52571428571429,16.962857142857143
santana da vargem,67.4875,20.9125
matutina,67.44500000000001,16.384999999999998
papagaios,67.41749999999999,24.4975
pindai,67.4,18.369999999999997
lindoia,67.33666666666666,16.145555555555557
jacigua,67.245,20.310000000000002
valao do barro,67.1,19.44
perdoes,67.09777777777776,16.45888888888889
conselheiro mairinck,67.0,14.55
arealva,66.67,18.3
rosario do sul,66.66071428571429,25.662142857142857
colorado do oeste,66.62666666666667,44.919999999999995
mafra,66.62423076923076,23.95307692307692
mirante do paranapanema,66.56666666666668,14.263333333333334
vargem grande do sul,66.50769230769231,17.81153846153846
rolim de moura,66.43571428571428,40.44285714285714
maurilandia,66.4075,17.22
rio doce,66.0,30.2
angicos,65.99,35.78
ibiapina,65.96333333333332,30.483333333333334
itapora,65.96000000000001,16.853333333333335
nossa senhora do remedio,65.95,15.695
campina verde,65.94800000000001,20.937
saudade do iguacu,65.9475,16.145
bertopolis,65.9,16.22
santo inacio,65.9,13.8
arvorezinha,65.625,16.572499999999998
capitao eneas,65.6,33.239999999999995
ribeirao do pinhal,65.6,23.865999999999996
jesuania,65.596,26.621999999999996
iuna,65.5,22.634999999999998
correntina,65.495,28.56
piumhi,65.24333333333334,29.263333333333332
seberi,65.19500000000001,19.64
jacinto machado,65.1225,46.67
serra dos dourados,65.0,18.33
ribeiropolis,65.0,35.77
goncalves dias,65.0,34.25
maua da serra,64.995,18.565
alianca,64.99,24.94
itatiaiucu,64.95,18.625
amapora,64.95,25.375
maravilha,64.72454545454546,24.74272727272727
tres marias,64.64923076923077,19.65076923076923
santa cruz das palmeiras,64.51,17.324444444444445
grandes rios,64.495,14.38
santa cruz do prata,64.45,14.91
poxoreu,64.285,22.009999999999998
rio acima,64.2075,24.446249999999996
bernardino de campos,64.02250000000001,18.195
matriz de camaragibe,64.0,20.9
sao jorge,63.99,23.03
bonfim,63.948,32.1
sao domingos do maranhao,63.94499999999999,45.81
palmeira d'oeste,63.836,15.546000000000001
mateus leme,63.80777777777777,19.147777777777776
anage,63.8,33.58
guairaca,63.8,36.64
corumba de goias,63.495,18.145
rio casca,63.48599999999999,23.208000000000002
sooretama,63.472,27.798000000000002
juruaia,63.46333333333333,14.968333333333334
jatauba,63.44500000000001,42.614999999999995
itagiba,63.44500000000001,8.985
barao de cotegipe,63.44499999999999,13.91
sabinopolis,63.41600000000001,19.064
valparaiso,63.364999999999995,18.94625
barro alto,63.29666666666666,21.873333333333335
santo antonio do jacinto,63.18625,23.50875
iconha,63.148,14.878
piau,62.94499999999999,17.775
campo do meio,62.9225,14.3475
garruchos,62.9,16.14
terenos,62.89,22.37
formoso do araguaia,62.82,25.71
paraiso do norte,62.60666666666666,23.623333333333335
matozinhos,62.55416666666667,16.125833333333336
inhauma,62.489999999999995,18.115000000000002
inhapim,62.33571428571429,18.428571428571427
imbau,62.1,15.335
pedro velho,61.99,37.12
soledade de minas,61.988,16.968
juscimeira,61.900000000000006,21.6
jaciara,61.9,22.393333333333334
tapera,61.8,17.27
ibipeba,61.7,24.69
herculandia,61.63,11.916666666666666
protasio alves,61.45,21.08
teofilandia,61.293333333333344,17.68
mascote,61.2,18.295
areia branca,61.199999999999996,43.13
moju,60.72,32.5
coronel martins,60.650000000000006,15.42
ilopolis,60.6,16.593333333333334
taiacu,60.5,10.01
araguapaz,60.45,19.994999999999997
reboucas,60.211666666666666,22.01833333333333
santa rosa de lima,60.050000000000004,17.546666666666667
pavao,60.0,15.63
guarapua,60.0,15.17
sao joao das missoes,59.995,22.58
novo machado,59.99,17.67
camacho,59.99,20.91
alambari,59.96,16.353333333333335
vila nelita,59.95,24.04
xique-xique,59.93000000000001,16.923333333333332
areia,59.900000000000006,56.83
aracitaba,59.900000000000006,18.47
messias targino,59.9,46.95
oleo,59.9,13.44
pinhotiba,59.9,17.67
santa rita do itueto,59.9,17.67
mocajuba,59.9,25.7
itacurussa,59.9,17.67
palmares paulista,59.9,11.03
brasilandia,59.9,15.17
sarutaia,59.9,11.92
rainha do mar,59.9,22.13
buriti do tocantins,59.9,26.89
pedranopolis,59.9,14.51
sao miguel do cambui,59.9,17.67
lagoa dos patos,59.9,14.15
cerrito,59.9,17.67
padre paraiso,59.9,17.67
porto lucena,59.89,17.67
sao mateus de minas,59.88,23.0
campo florido,59.8,32.22
ferros,59.8,13.879999999999999
mojui dos campos,59.795,30.64
saude,59.7,25.29
brasileia,59.699999999999996,79.83
senador modestino goncalves,59.66,16.925
umbauba,59.63333333333333,45.49666666666667
jacuizinho,59.54,14.72
santa rita d'oeste,59.52333333333334,13.72
galvao,59.5,18.52
tres barras,59.468,16.644
dionisio,59.400000000000006,17.810000000000002
paranacity,59.38333333333333,14.816666666666668
conceicao do jacuipe,59.296666666666674,23.063333333333333
jardim alegre,59.190000000000005,21.53
rosana,59.150000000000006,14.6775
novo mundo,59.15,17.98
bananeiras,59.04799999999999,49.900000000000006
jamaica,59.0,12.85
lamarao,59.0,22.34
rio rufino,59.0,17.66
queixada,59.0,18.29
monte alegre,58.995,36.205
croata,58.99,28.81
anhumas,58.99,13.43
nova america da colina,58.99,17.66
paineiras,58.99,22.99
uruburetama,58.99,28.81
cairu,58.99,19.65
colonia vitoria,58.982000000000006,22.306
astorga,58.824285714285715,20.64428571428572
durande,58.745000000000005,14.35
joaquim nabuco,58.7175,28.895
presidente tancredo neves,58.67000000000001,22.724999999999998
itapura,58.645,12.455
tiros,58.629999999999995,14.256666666666668
salto da divisa,58.49,17.34
anastacio,58.45,18.225
senhora de oliveira,58.45,26.520000000000003
indianopolis,58.35600000000001,17.016
chale,58.2,19.91
belo campo,58.156666666666666,27.723333333333333
careacu,58.065,26.73
quixelo,57.995,42.13
itacoatiara,57.98,35.0
goiana,57.969166666666666,24.63166666666667
coxilha,57.95,37.8
jaci,57.945,13.760000000000002
estrela do norte,57.93000000000001,12.326666666666668
iepe,57.916,15.786000000000001
bacaxa,57.9,14.61
caem,57.9,22.12
dores de guanhaes,57.9,14.58
barra do jacare,57.9,13.53
rubelita,57.89,22.99
presidente kubitschek,57.714999999999996,20.314999999999998
pocrane,57.663333333333334,16.709999999999997
nova petropolis,57.48625,17.521250000000002
cruzeiro da fortaleza,57.45,14.7
domiciano ribeiro,57.445,17.244999999999997
sete barras,57.4225,18.2075
conceicao,57.245,30.375
luiz alves,57.0,15.2
jacinto,56.995,15.235
varzea do poco,56.99,16.84
condeuba,56.99,16.84
santa cecilia do pavao,56.99,15.15
itaara,56.99,16.16
piao,56.99,15.15
lagoa nova,56.900000000000006,45.7
tres arroios,56.75666666666667,22.176666666666666
pindobacu,56.63333333333333,24.606666666666666
azurita,56.56666666666667,17.05
rinopolis,56.56333333333333,13.600000000000001
porteirinha,56.53800000000001,15.072000000000003
estrela do indaia,56.400000000000006,17.35
abre campo,56.336,17.122000000000003
rio bananal,56.315000000000005,26.765
presidente alves,56.305,13.905
ipumirim,56.282000000000004,19.222
perdigao,56.212857142857146,16.298571428571428
sao joao de iracema,56.126666666666665,15.0
abatia,55.96333333333333,17.433333333333334
mariapolis,55.95,14.54
itagi,55.94500000000001,26.375
sao joao do sobrado,55.92,17.64
arapoema,55.9,42.67
jaguaracu,55.9,15.14
campo do tenente,55.9,15.14
berilo,55.9,22.32
dom macedo costa,55.9,26.93
extremoz,55.894999999999996,24.174999999999997
vargem alta,55.778,18.692
ventania,55.59,14.37
taperuaba,55.49,26.93
balbinos,55.32,13.97
diamantino,55.212857142857146,20.132857142857144
novo cabrais,55.0,16.15
salinas da margarida,55.0,27.12
tocos do moji,55.0,19.36
porto murtinho,55.0,16.15
canaa,54.99,14.55
pereiras,54.99,14.7
amargosa,54.99,16.82
alto sao joao,54.99,18.26
carnaiba do sertao,54.98,44.12
alvorada do norte,54.96,18.94666666666667
nova canaa paulista,54.94500000000001,14.629999999999999
sao francisco de assis,54.945,17.75
ocara,54.94499999999999,26.4
merces,54.94,16.515
sete de setembro,54.9,20.83
pouso novo,54.9,26.92
iacanga,54.89833333333333,16.426666666666666
sarzedo,54.885000000000005,18.244444444444444
ceu azul,54.65142857142856,20.389999999999997
francisco dumont,54.445,16.49
parana,54.44,43.185
poloni,54.373333333333335,19.763333333333335
palmitinho,54.33800000000001,17.660000000000004
tapirai,54.325,15.940000000000001
santo antonio do jardim,54.20399999999999,15.222
condor,54.2,21.1675
picui,53.995,58.81
sento se,53.99,22.09
monsenhor paulo,53.99,15.13
luzilandia,53.93333333333334,37.07
santana do itarare,53.9,17.63
lebon regis,53.9,11.77
cajuri,53.9,17.63
angelica,53.9,22.96
crisopolis,53.650000000000006,19.7425
santa maria do para,53.495,28.950000000000003
peritiba,53.45,18.905
agua comprida,53.45,16.875
monte alegre de minas,53.42,22.3075
alto rio doce,53.355000000000004,16.2825
irineopolis,53.205,16.7625
itapagipe,53.098,15.201999999999998
presidente nereu,52.99,17.62
cerro grande,52.9,15.12
varjao de minas,52.9,13.05
gramado xavier,52.9,16.07
nova boa vista,52.9,22.95
itaueira,52.64,34.17
jaguari,52.63,17.150000000000002
colmeia,52.5,37.845
sao domingos das dores,52.45,16.25
aragarcas,52.29333333333333,30.24
tamarana,51.95,28.47
crisolita,51.95,15.17
salgado filho,51.9,21.413333333333338
california,51.9,15.075000000000001
cabralia paulista,51.8225,14.004999999999999
aguas de santa barbara,51.63333333333333,15.709999999999999
mirinzal,51.623333333333335,52.26
anita garibaldi,51.355999999999995,25.830000000000002
pimenteiras,51.25,45.355000000000004
piacatu,51.19,22.94
turvo,51.165,15.703333333333333
planura,51.08,24.47
nova america,51.0,15.11
governador lindenberg,50.985,17.155
paranapanema,50.95,18.114545454545453
pacotuba,50.9,18.24
braco do rio,50.745,18.72
boa vista da aparecida,50.6175,15.54
quatigua,50.34,17.93
oros,50.325,30.03
carlos chagas,50.26333333333334,15.89
padre gonzales,50.0,19.54
pedra lavrada,50.0,37.9
inconfidentes,49.995000000000005,54.489999999999995
bandeirantes d'oeste,49.99,15.1
cocos,49.99,23.28
serra do salitre,49.99,22.06
nova roma,49.99,17.6
mossamedes,49.99,34.15
pratapolis,49.99,18.63
palestina,49.955,13.501999999999999
amparo da serra,49.95,16.11
rodolfo fernandes,49.945,34.15
nova canaa do norte,49.92666666666667,25.790000000000003
getulina,49.900000000000006,15.61
zortea,49.900000000000006,18.884999999999998
caparao,49.9,14.52
almirante tamandare do sul,49.9,15.1
guaraquecaba,49.9,13.47
ceilandia,49.9,18.94
selbach,49.9,18.23
pureza,49.9,15.1
pinto bandeira,49.9,15.1
agrolandia,49.9,11.01
chorrocho,49.9,23.28
santa quiteria do maranhao,49.9,50.85
juruti,49.9,25.63
miradouro,49.9,14.52
palmeira d oeste,49.9,14.52
quilometro 14 do mutum,49.9,16.11
maribondo,49.9,51.07
murici,49.9,34.15
santana de pirapama,49.9,20.84
calmon,49.9,17.6
rio dos cedros,49.9,17.92
patis,49.9,15.1
pindorama do tocantins,49.83,37.260000000000005
irapua,49.7,17.335
doce grande,49.49,18.23
aquidauana,49.425000000000004,17.597500000000004
sao jose do xingu,49.3,23.22
witmarsum,49.26333333333333,27.52
salto do jacui,49.089999999999996,26.395
elisiario,49.0,15.1
vitorino,49.0,18.23
bela vista do maranhao,49.0,34.15
araguaia,49.0,18.23
tuiuti,49.0,11.85
mansidao,49.0,16.79
iomere,49.0,14.79
jacareacanga,49.0,37.04
baguari,49.0,15.1
tamandare,49.0,24.84
foz do jordao,49.0,15.1
sitio do quinto,48.945,16.88
padre bernardo,48.925000000000004,16.997500000000002
bodo,48.9,35.67
nova brescia,48.9,17.92
inacio martins,48.598,17.657999999999998
ritapolis,48.56333333333333,22.213333333333328
ocaucu,48.32000000000001,15.833999999999998
carire,48.26333333333333,30.49666666666667
patu,48.163333333333334,52.79333333333333
indiaroba,48.0,20.8
machadinho,48.0,17.6
sao bras do suacui,47.995000000000005,16.86
ribas do rio pardo,47.9,18.23
jacarau,47.81,34.15
planaltina de goias,47.8,18.005
populina,47.6,23.7
meruoca,47.5,32.925
ipiranga,47.472500000000004,16.735
gaviao peixoto,47.445,23.575
patrocinio do muriae,47.4,19.79
portelandia,46.995000000000005,18.32
boa vista do gurupi,46.945,30.43
vila langaro,46.879999999999995,17.09
visconde de maua,46.86333333333334,15.82
tiradentes do sul,46.86,20.84
tabocas do brejo velho,46.626666666666665,20.026666666666667
coronel macedo,46.45,12.675
cassia,46.38166666666666,14.353333333333333
mandirituba,46.325,29.215
clevelandia,46.166666666666664,26.563333333333333
amontada,45.9,35.67
crominia,45.9,15.1
humberto de campos,45.9,35.67
gloria de dourados,45.8,30.2
trombudo central,45.7225,16.9925
cerro azul,45.545,17.0
quevedos,45.45,20.395
ribeira do amparo,45.0,16.79
antonio martins,45.0,52.67
ibiajara,45.0,20.8
queiroz,45.0,13.9
sao sebastiao da amoreira,45.0,18.23
dias d avila,45.0,16.79
tabuleiro do norte,44.99,26.89
fenix,44.99,22.93
sao jorge do patrocinio,44.95,16.91
carrancas,44.93,15.276666666666666
mogi-mirim,44.9,11.405000000000001
pontao,44.9,26.89
apora,44.9,20.8
lupercio,44.59666666666667,12.773333333333333
antonio pereira,44.495000000000005,16.665
urutai,44.49333333333334,17.103333333333335
sao pedro do turvo,44.45,14.5
corumbaiba,44.2,19.917499999999997
silvianopolis,44.166666666666664,18.086666666666666
caibi,44.01666666666667,16.12
baixa grande,44.0,22.24
divinolandia de minas,43.918000000000006,18.646
quilombo,43.69499999999999,16.5025
carmopolis,43.655,38.07
ubai,43.5,18.23
coqueiro baixo,43.495,17.385
pato bragado,43.349999999999994,19.065
bueno brandao,43.005,16.5775
candoi,43.0,36.5
agisse,43.0,13.37
castanheira,42.99333333333334,20.136666666666667
traipu,42.99,20.8
cedro do abaete,42.99,15.1
bom jesus da penha,42.945,17.475
castanheiras,42.9,37.9
vila nova,42.735,15.86
santa barbara d oeste,42.73,10.96
caturama,42.495,18.845
itaguaru,42.445,16.385
jaborandi,42.09666666666667,13.363333333333332
agua nova,42.0,35.67
aribice,42.0,34.15
nobres,41.99,17.92
passo de camaragibe,41.98,68.3
guarda-mor,41.95,19.605
teolandia,41.95,23.2425
turvania,41.85,16.825
florinia,41.5,16.11
coracao de jesus,41.300000000000004,16.493333333333332
riachinho,41.17,20.855
mampituba,40.95,17.6
maranhaozinho,40.9,35.67
sinimbu,40.89,15.165
barrolandia,40.495,21.775
piata,40.489999999999995,25.185
bias fortes,40.45,13.79
rio preto,40.42,17.88
ouro verde de minas,40.394999999999996,16.7
capela do alto alegre,39.99,16.79
conceicao da ibitipoca,39.99,15.1
materlandia,39.99,16.74
siriji,39.99,37.04
ponte alta do norte,39.99,19.47
sao benedito do sul,39.99,24.84
terezinha,39.99,25.63
igapora,39.99,16.79
riachuelo,39.97,51.0
santana da boa vista,39.945,17.955
elisio medrado,39.91,19.465
mutum parana,39.9,22.67
alegria,39.9,18.38
itaju do colonia,39.9,16.79
girau do ponciano,39.9,34.15
varzedo,39.9,25.63
itatiba do sul,39.9,16.05
cupira,39.9,25.63
natercia,39.9,17.6
desterro de entre rios,39.9,18.38
mae d'agua,39.89,51.0
campo magro,39.8,24.96
andrelandia,39.78666666666667,16.57
pilar,39.6725,26.655
quinta do sol,39.663333333333334,19.89
guajara-mirim,39.63,27.986666666666665
barracao,39.49333333333333,16.076666666666664
vitoria do mearim,39.45,42.55
vargem,39.4,11.350000000000001
figueiropolis d'oeste,38.99,18.22
coimbra,38.9,16.11
paripiranga,38.855000000000004,39.47
juvenilia,38.739999999999995,15.809999999999999
augusto pestana,38.44,33.535
engenheiro beltrao,38.4,13.280000000000001
deodapolis,38.4,17.205
bras pires,38.4,15.61
acucena,38.0,16.11
santa maria do salto,38.0,12.48
passagem franca,37.98,49.68
chapadinha,37.96,57.72666666666666
ibateguara,37.95,38.480000000000004
eneas marques,37.92,21.3675
unistalda,37.9,26.57
joaima,37.9,15.1
pindoretama,37.55,25.63
neves paulista,37.526666666666664,13.913333333333334
jaraguari,37.5,17.759999999999998
espigao,37.445,12.815
alto alegre do iguacu,37.349999999999994,76.275
jussiape,37.0,16.79
alvorada do gurgueia,37.0,50.85
santo antonio do palma,36.945,15.1
inocencia,36.9,17.92
sanga puita,36.9,16.79
santana do sobrado,36.9,17.92
monte formoso,36.495,15.1
avelino lopes,36.445,34.915
piripa,35.995000000000005,19.424999999999997
lagoa do mato,35.99,25.63
divino das laranjeiras,35.9,15.2
virginia,35.9,18.23
boa esperanca do iguacu,35.9,15.1
liberdade,35.74333333333333,14.556666666666667
mombuca,35.71333333333333,12.443333333333333
chopinzinho,35.595,17.19
florania,35.5,24.84
parambu,35.465,31.840000000000003
sao bentinho,35.0,34.15
capistrano,35.0,37.16
miravania,35.0,15.1
peri mirim,34.99,24.84
paraiso das aguas,34.99,18.35
sao jorge do oeste,34.9,25.63
gabriel monteiro,34.9,13.82
teixeira,34.9,34.15
antonio goncalves,34.9,16.79
martinesia,34.89,18.34
parisi,34.49,11.85
