Ville,nbCommandes,prixMoyenProduits,fraisMoyen,noteMoyenneVille,nbVendeurs,latitudeVille,longitudeVille,Etat,nbVendeursParCommande
capao da canoa,38,123.47605263157898,24.65763157894737,4.2631578947368425,"",-29.73220533016039,-50.006646838997334,Rio Grande do Sul,""
nova odessa,38,116.80552631578949,19.03842105263158,4.394736842105263,2,-22.785390377709263,-47.29569218047756,São Paulo,0.05263157894736842
eunapolis,38,182.75789473684208,25.578421052631576,3.8421052631578947,1,-16.369546116292028,-39.583584609086934,Bahia,0.02631578947368421
mossoro,37,135.42944444444444,45.66722222222222,3.8378378378378377,"",-5.191232751310818,-37.34559314214885,Rio Grande do Norte,""
para de minas,37,193.56972972972972,22.50027027027027,4.243243243243243,"",-19.861759918516707,-44.6026335520036,Minas Gerais,""
tiete,37,115.07833333333332,20.247500000000002,4.162162162162162,1,-23.101591588809626,-47.71178313273331,São Paulo,0.02702702702702703
penapolis,37,129.09675675675675,20.883243243243243,4.405405405405405,5,-21.42196970536271,-50.07749150574511,São Paulo,0.13513513513513514
campo largo,37,105.2672972972973,22.44108108108108,4.1891891891891895,3,-25.459520177836527,-49.525441888964274,Paraná,0.08108108108108109
vassouras,37,121.39999999999998,22.83135135135135,3.945945945945946,1,-22.40707040376577,-43.66682016186038,Rio de Janeiro,0.02702702702702703
valparaiso de goias,37,146.96891891891892,26.666486486486487,4.131578947368421,"",-16.070054725777442,-47.987237447916236,Goiás,""
guaxupe,37,164.35594594594596,23.94135135135135,4.162162162162162,"",-21.30591649747589,-46.713986152890385,Minas Gerais,""
sobral,36,324.824,55.054,3.7777777777777777,"",-3.6865664243278773,-40.353111756054965,Ceará,""
caldas novas,36,147.2675,25.081666666666663,3.7222222222222223,"",-17.739423770726262,-48.619852631148106,Goiás,""
pedreira,36,80.37777777777777,13.824722222222222,4.083333333333333,9,-22.740325486164828,-46.89675369133934,São Paulo,0.25
itumbiara,36,143.2255555555556,39.293611111111105,4.388888888888889,"",-18.41253010505287,-49.22263253770042,Goiás,""
adamantina,36,150.72138888888887,20.22555555555556,3.9166666666666665,"",-21.695742878741704,-51.046361833976654,São Paulo,""
sao sebastiao do paraiso,36,137.14428571428573,20.276,4.0,"",-20.913799904180784,-46.98649394911619,Minas Gerais,""
jequie,36,137.87764705882353,31.736176470588234,3.9444444444444446,"",-13.861769197352647,-40.08181324118796,Bahia,""
luis eduardo magalhaes,36,231.77416666666664,33.18944444444445,3.5555555555555554,"",-12.092783860172307,-45.80725099687118,Bahia,""
campo bom,36,122.07527777777779,24.68444444444445,4.027777777777778,2,-29.677045008814133,-51.06040344017742,Rio Grande do Sul,0.05555555555555555
alegrete,36,128.1077142857143,23.213428571428572,3.9444444444444446,"",-29.789572584973904,-55.79128645489497,Rio Grande do Sul,""
rio do sul,35,136.51000000000002,26.207999999999995,3.6,4,-27.214542040861854,-49.64117297750649,Santa Catarina,0.11428571428571428
telemaco borba,35,138.04382352941175,22.491764705882353,4.0,"",-24.328968603191065,-50.628250935292975,Paraná,""
maracanau,35,157.1391176470588,34.17588235294118,3.2432432432432434,"",-3.8684937223478406,-38.61231428230599,Ceará,""
santa rita do sapucai,35,111.7342857142857,22.183714285714288,4.0,6,-22.24750533835736,-45.70753959228924,Minas Gerais,0.17142857142857143
capivari,35,139.79882352941175,17.947352941176472,4.2,4,-22.99748379485895,-47.50572510550505,São Paulo,0.11428571428571428
camaragibe,35,104.0822857142857,32.000571428571426,3.942857142857143,"",-8.009755163207393,-34.989413061238125,Pernambuco,""
almirante tamandare,35,121.59114285714287,22.46114285714286,4.25,1,-25.333449013270272,-49.28401729149064,Paraná,0.02857142857142857
arapongas,35,194.64588235294116,25.351176470588236,4.114285714285714,10,-23.40888332472148,-51.43476316842283,Paraná,0.2857142857142857
caucaia,35,167.3331428571429,35.316,3.857142857142857,1,-3.737584371922988,-38.65032917297564,Ceará,0.02857142857142857
santa cruz do rio pardo,35,74.89942857142856,20.619714285714284,4.714285714285714,"",-22.89632848053299,-49.62424016246884,São Paulo,""
santa fe do sul,35,114.13342857142858,19.255999999999997,4.2,"",-20.223124959581995,-50.89986328277344,São Paulo,""
osorio,35,178.60685714285714,27.84314285714286,4.457142857142857,"",-29.89517696588765,-50.25420460933468,Rio Grande do Sul,""
paracambi,35,187.77028571428573,26.979142857142858,3.9714285714285715,1,-22.614833826992143,-43.7056833757486,Rio de Janeiro,0.02857142857142857
imbituba,34,112.89264705882354,20.644411764705882,4.205882352941177,2,-28.23188261767478,-48.67933195388164,Santa Catarina,0.058823529411764705
formosa,34,155.35735294117646,24.763823529411766,3.7941176470588234,2,-15.544024654910437,-47.3322574355854,Goiás,0.058823529411764705
juazeiro do norte,34,206.90529411764706,45.626176470588234,3.588235294117647,"",-7.22254948127452,-39.31611074131908,Ceará,""
catalao,34,160.41264705882352,29.02558823529412,3.5555555555555554,"",-18.16749572318077,-47.94370036018741,Goiás,""
sao joaquim da barra,34,126.54382352941178,19.104411764705883,4.235294117647059,1,-20.586056275962566,-47.863891945009634,São Paulo,0.029411764705882353
mococa,34,185.1755882352941,23.89970588235294,4.257142857142857,1,-21.468741453070763,-47.007679021840644,São Paulo,0.029411764705882353
japeri,34,131.12558823529412,36.01617647058824,4.029411764705882,"",-22.667961804174862,-43.62558741199662,Rio de Janeiro,""
sao lourenco,34,127.96636363636362,23.21424242424242,4.0285714285714285,"",-22.11838929587825,-45.054359574753335,Minas Gerais,""
monte alto,34,77.24272727272728,15.68757575757576,4.5,1,-21.2634592201143,-48.49549672750633,São Paulo,0.029411764705882353
santa rosa,33,90.06181818181818,21.061212121212122,4.235294117647059,2,-27.921370559268947,-54.44175613309933,Rio Grande do Sul,0.06060606060606061
luziania,33,144.2866666666667,25.668181818181825,4.393939393939394,1,-16.22699620661335,-47.944276200301395,Goiás,0.030303030303030304
cruz alta,33,98.50312500000001,21.4009375,4.363636363636363,"",-28.643577447883253,-53.6038962933792,Rio Grande do Sul,""
cataguases,33,138.93515151515152,20.86848484848485,4.181818181818182,1,-21.387342415899237,-42.694497666323876,Minas Gerais,0.030303030303030304
seropedica,33,133.0651515151515,26.21818181818182,3.6363636363636362,"",-22.761651546696875,-43.68345277012826,Rio de Janeiro,""
mariana,33,133.83575757575758,24.13242424242424,3.878787878787879,"",-20.374972291536913,-43.418085248936116,Minas Gerais,""
taquaritinga,33,139.5160606060606,19.183030303030304,4.484848484848484,"",-21.4055387489869,-48.504879601256874,São Paulo,""
promissao,32,136.5578125,19.0884375,4.375,"",-21.540871777059703,-49.85688965014309,São Paulo,""
santo antonio de padua,32,171.96387096774194,23.680322580645164,4.03125,1,-21.554176302657154,-42.19702089851013,Rio de Janeiro,0.03125
montenegro,32,153.45625,22.559687500000003,4.393939393939394,2,-29.68780422662314,-51.46796398824514,Rio Grande do Sul,0.0625
itabirito,32,175.10793103448276,27.869655172413793,3.96875,"",-20.25306174547872,-43.80096892837851,Minas Gerais,""
cachoeira do sul,32,196.51000000000002,29.221562499999997,4.0,1,-30.0339629711289,-52.90011140441513,Rio Grande do Sul,0.03125
formiga,32,137.74812500000002,19.54375,4.03125,4,-20.46253562176836,-45.433058998165116,Minas Gerais,0.125
navegantes,31,218.81193548387097,23.150967741935485,4.548387096774194,3,-26.875797355778495,-48.65729216554235,Santa Catarina,0.0967741935483871
marechal candido rondon,31,117.37290322580647,22.202903225806455,3.935483870967742,1,-24.554484526806142,-54.057817285052934,Paraná,0.03225806451612903
marechal candido rondon,31,117.37290322580647,22.202903225806455,3.935483870967742,1,-24.554484526806142,-54.057817285052934,Paraná,0.03225806451612903
marechal candido rondon,31,117.37290322580647,22.202903225806455,3.935483870967742,1,-24.554484526806142,-54.057817285052934,Paraná,0.03225806451612903
garanhuns,31,132.49935483870965,40.67290322580646,4.387096774193548,"",-8.888521526196081,-36.48535028958124,Pernambuco,""
guaiba,31,174.75838709677424,23.278064516129028,4.064516129032258,"",-30.121243262251188,-51.33555957080148,Rio Grande do Sul,""
ibiuna,31,110.95225806451613,18.40032258064516,4.258064516129032,"",-23.66078602886078,-47.21660266049165,São Paulo,""
gramado,30,105.87466666666666,21.557000000000002,4.166666666666667,"",-29.381737615662075,-50.87401159925629,Rio Grande do Sul,""
congonhas,30,97.95366666666668,22.674,4.2,1,-20.50992275165819,-43.861539725169365,Minas Gerais,0.03333333333333333
congonhas,30,97.95366666666668,22.674,4.2,1,-23.200658162072042,-50.72307968433729,Paraná,0.03333333333333333
santo antonio de jesus,30,145.39499999999998,26.139666666666667,3.8666666666666667,"",-12.971006815903655,-39.24798821720787,Bahia,""
ituverava,30,130.4734482758621,20.3,4.133333333333334,"",-20.33141443592607,-47.78938848316795,São Paulo,""
cerquilho,30,109.99700000000001,18.72666666666667,4.666666666666667,"",-23.166261903785387,-47.746688703504226,São Paulo,""
tijucas,30,116.82466666666666,21.31433333333333,4.129032258064516,"",-27.239248909102976,-48.637066921218334,Santa Catarina,""
jales,30,109.41551724137932,19.784827586206895,4.466666666666667,1,-20.270890432738025,-50.54619371685489,São Paulo,0.03333333333333333
gaspar,30,354.76800000000003,33.019,4.133333333333334,2,-26.916983314868745,-48.95888835184016,Santa Catarina,0.06666666666666667
santa isabel,30,99.15379310344828,14.27551724137931,3.8666666666666667,"",-15.302299825356117,-49.423904726426564,Goiás,""
santa isabel,30,99.15379310344828,14.27551724137931,3.8666666666666667,"",-23.318322777448078,-46.22610698417854,São Paulo,""
arapiraca,29,300.98999999999995,49.011034482758625,3.966666666666667,"",-9.750889477285309,-36.65688381187583,Alagoas,""
teixeira de freitas,29,118.59206896551724,26.869655172413793,4.103448275862069,"",-17.533701523607387,-39.74551200962673,Bahia,""
orlandia,29,143.83285714285716,18.752857142857145,4.133333333333334,1,-20.716819132540536,-47.879750295639354,São Paulo,0.034482758620689655
uniao da vitoria,29,175.23896551724138,32.959310344827585,4.103448275862069,1,-26.22979665285144,-51.08254572474219,Paraná,0.034482758620689655
barra bonita,29,142.15275862068967,19.328275862068963,4.068965517241379,"",-22.48619767441373,-48.55959102350534,São Paulo,""
barra bonita,29,142.15275862068967,19.328275862068963,4.068965517241379,"",-26.6549131998767,-53.43887790780584,Santa Catarina,""
arraial do cabo,29,180.61689655172412,40.39379310344828,3.793103448275862,"",-22.96354628987303,-42.05072170618841,Rio de Janeiro,""
armacao dos buzios,29,166.77241379310345,26.774827586206897,3.7586206896551726,2,-22.766485578583268,-41.90944761043474,Rio de Janeiro,0.06896551724137931
itarare,29,139.83214285714286,21.631785714285716,4.0344827586206895,"",-24.11151093377599,-49.33132741403019,São Paulo,""
mirassol,29,201.75482758620694,18.36,4.137931034482759,4,-20.81457789035409,-49.50661257216202,São Paulo,0.13793103448275862
fazenda rio grande,29,160.53413793103448,18.947241379310345,4.482758620689655,6,-25.655911775273843,-49.31010070422006,Paraná,0.20689655172413793
xanxere,29,143.99551724137933,25.19379310344827,4.413793103448276,2,-26.876172887391114,-52.40341923601604,Santa Catarina,0.06896551724137931
alem paraiba,29,102.52,24.205714285714286,3.7586206896551726,"",-21.872452912165336,-42.693540638079725,Minas Gerais,""
garca,28,107.6217857142857,20.141785714285714,4.321428571428571,4,-22.211232140083208,-49.65819174411557,São Paulo,0.14285714285714285
piumhii,28,132.4039285714286,26.67142857142857,4.5,"",-20.469617926210063,-45.96153237686577,Minas Gerais,""
trindade,28,268.2274999999999,32.25857142857143,4.142857142857143,"",-7.760725407909577,-40.26833732207708,Pernambuco,""
trindade,28,268.2274999999999,32.25857142857143,4.142857142857143,"",-16.647441943307257,-49.461044647617804,Goiás,""
camboriu,28,111.36357142857142,23.960714285714285,4.25,1,-27.020601318443344,-48.65311819828225,Santa Catarina,0.03571428571428571
batatais,28,199.1,20.836071428571426,3.9642857142857144,3,-20.89297727758807,-47.58505201276203,São Paulo,0.10714285714285714
capao bonito,28,109.96321428571426,19.400000000000002,4.392857142857143,"",-24.001794113002507,-48.34750135709458,São Paulo,""
dois vizinhos,28,86.05428571428571,21.120714285714286,4.428571428571429,"",-25.748854265422104,-53.06008829226004,Paraná,""
porto ferreira,28,74.10000000000001,19.98962962962963,4.178571428571429,9,-21.866032425983537,-47.47810175812134,São Paulo,0.32142857142857145
farroupilha,28,119.00111111111111,20.165185185185187,4.285714285714286,2,-29.26849708818689,-51.34653820201097,Rio Grande do Sul,0.07142857142857142
primavera do leste,28,222.60035714285712,30.717857142857145,4.357142857142857,"",-15.542518572911552,-54.29976942741651,Mato Grosso,""
itapolis,28,120.14250000000001,23.339642857142856,4.464285714285714,"",-21.594350422866874,-48.81081218885161,São Paulo,""
rio bonito,28,157.21464285714288,21.849285714285713,3.9285714285714284,1,-8.474008102898447,-35.74210988587654,Paraná,0.03571428571428571
rio bonito,28,157.21464285714288,21.849285714285713,3.9285714285714284,1,-22.711927870432568,-42.63004113951235,Rio de Janeiro,0.03571428571428571
rio bonito,28,157.21464285714288,21.849285714285713,3.9285714285714284,1,-26.449999999999932,-50.83332999999993,Santa Catarina,0.03571428571428571
rio bonito,28,157.21464285714288,21.849285714285713,3.9285714285714284,1,-8.474008102898447,-35.74210988587654,Paraná,0.03571428571428571
rio bonito,28,157.21464285714288,21.849285714285713,3.9285714285714284,1,-22.711927870432568,-42.63004113951235,Rio de Janeiro,0.03571428571428571
rio bonito,28,157.21464285714288,21.849285714285713,3.9285714285714284,1,-26.449999999999932,-50.83332999999993,Santa Catarina,0.03571428571428571
miguel pereira,28,128.65,28.833571428571425,3.793103448275862,"",-22.45590025201062,-43.47050731793302,Rio de Janeiro,""
mafra,28,66.62423076923076,23.95307692307692,3.9642857142857144,"",-26.125856030894784,-49.81253069564955,Santa Catarina,""
corumba,28,174.08037037037036,34.32999999999999,3.7857142857142856,"",-19.01154828493683,-57.65030055189104,Mato Grosso do Sul,""
dracena,28,168.07592592592593,24.012592592592593,4.25,1,-21.48639335970809,-51.533744143993815,São Paulo,0.03571428571428571
matinhos,27,106.00555555555557,25.06222222222222,4.592592592592593,"",-25.813132721140192,-48.53630463973458,Paraná,""
parauapebas,27,151.5577777777778,57.114444444444445,4.148148148148148,"",-6.0744593190250615,-49.90618460751549,Pará,""
canoinhas,27,169.7411111111111,26.22259259259259,4.111111111111111,2,-26.17842967715642,-50.39172922868352,Santa Catarina,0.07407407407407407
cambe,27,145.5803703703704,23.273703703703703,4.296296296296297,3,-23.287233452139443,-51.25804335403709,Paraná,0.1111111111111111
diamantina,27,89.78814814814814,17.912962962962965,4.407407407407407,"",-18.24034794272576,-43.60050786265679,Minas Gerais,""
carangola,27,170.07407407407408,22.462592592592593,3.5357142857142856,"",-20.732516031917744,-42.029943765152524,Minas Gerais,""
caete,27,91.96185185185186,24.817777777777774,4.407407407407407,"",-19.88417534591237,-43.66472664657098,Minas Gerais,""
rolandia,27,224.48259259259262,33.14333333333334,3.925925925925926,3,-23.316055877925084,-51.37700600525853,Paraná,0.1111111111111111
brumadinho,26,86.855,20.654230769230768,4.576923076923077,"",-20.13956240878148,-44.176164704991,Minas Gerais,""
venancio aires,26,106.33153846153847,22.623846153846156,4.384615384615385,3,-29.610956865708374,-52.193951448287386,Rio Grande do Sul,0.11538461538461539
santiago,26,88.64230769230768,25.76923076923077,4.884615384615385,"",-29.18654362612816,-54.86751605569601,Rio Grande do Sul,""
viana,26,153.64576923076925,30.293076923076917,4.269230769230769,1,-20.36137392139096,-40.43457262229895,Espírito Santo,0.038461538461538464
viana,26,153.64576923076925,30.293076923076917,4.269230769230769,1,-3.211628210130476,-45.001725340475865,Maranhão,0.038461538461538464
frutal,26,133.64807692307693,24.685384615384617,4.269230769230769,"",-20.027378175476695,-48.93350958851247,Minas Gerais,""
mineiros,26,135.172,33.6136,4.346153846153846,"",-17.556809020050284,-52.54981156302428,Goiás,""
rio grande da serra,26,87.08846153846153,16.049615384615386,4.3076923076923075,"",-23.745624893916617,-46.394620336946865,São Paulo,""
indaial,26,128.25923076923075,27.589230769230767,4.346153846153846,2,-26.896510215225554,-49.23801492254843,Santa Catarina,0.07692307692307693
sapiranga,26,146.424,29.768800000000002,3.769230769230769,1,-28.899945513324457,-49.54701568750369,Santa Catarina,0.038461538461538464
sapiranga,26,146.424,29.768800000000002,3.769230769230769,1,-29.639257291805535,-51.00307811090831,Rio Grande do Sul,0.038461538461538464
joacaba,26,181.57692307692307,19.695769230769226,4.076923076923077,"",-27.172293601976847,-51.5089204960862,Santa Catarina,""
campos do jordao,26,125.88461538461539,27.84692307692308,4.037037037037037,"",-22.736601126761766,-45.58673471592272,São Paulo,""
santa barbara,26,196.85423076923078,29.68307692307692,3.769230769230769,"",-11.957249011433797,-38.973368950573196,Bahia,""
santa barbara,26,196.85423076923078,29.68307692307692,3.769230769230769,"",-19.96150169102847,-43.41014023203098,Minas Gerais,""
presidente venceslau,26,147.6756,24.275199999999995,3.5384615384615383,"",-21.874288279503787,-51.84496960410868,São Paulo,""
cachoeira paulista,25,131.68,19.040399999999998,4.4,"",-22.66577382523548,-45.009051684655034,São Paulo,""
aparecida,25,149.6384,18.718,4.346153846153846,1,-6.78581814474845,-38.08345851472345,Paraïba,0.04
aparecida,25,149.6384,18.718,4.346153846153846,1,-22.85123122560903,-45.24664690995328,São Paulo,0.04
caceres,25,190.0076,36.73479999999999,4.28,"",-16.065476759598656,-57.686173488122066,Mato Grosso,""
nanuque,25,95.83879999999999,20.9912,4.2,"",-17.844075894606846,-40.349262225092765,Minas Gerais,""
arcos,25,215.66920000000002,23.9052,4.12,"",-20.28830151372826,-45.54130069344622,Minas Gerais,""
barra do garcas,25,163.048,33.924,4.2,"",-15.878637350730372,-52.27223991765772,Mato Grosso,""
biguacu,25,179.2166666666667,23.705000000000002,3.72,"",-27.504870090577523,-48.64971059986323,Santa Catarina,""
tramandai,25,108.14079999999998,23.456,3.96,"",-30.00523398538167,-50.14969942780237,Rio Grande do Sul,""
mairinque,25,114.4048,19.4632,4.16,1,-23.536502958352973,-47.18889011605327,São Paulo,0.04
coromandel,25,96.15719999999999,21.7792,3.72,"",-18.47627421500296,-47.19682128916466,Minas Gerais,""
altamira,25,206.726,49.2676,3.96,"",-3.2066377414917957,-52.21607476388612,Pará,""
