nbPaiements,montant,nbPaiementPrediction,id
1.0,38.14,2.864628588297637,11467
1.0,64.6,3.003757946302733,11468
2.0,109.59,3.240319919721072,11469
2.0,134.5,3.3712992208513417,11470
2.0,47.27,2.9126350523409674,11471
7.0,149.56,3.4504862250673938,11472
1.0,14.04,2.7379083491471152,11473
4.0,144.82,3.4255628253340547,11474
5.0,71.04,3.037620118092333,11475
5.0,114.33,3.2652433194544113,11476
6.0,351.18,4.510624590939933,11477
6.0,308.28,4.285052049049585,11478
1.0,192.3,3.675217470764211,11479
10.0,224.94,3.84684189424442,11480
3.0,33.01,2.8376545290925677,11481
8.0,88.26,3.128164620921046,11482
1.0,77.3,3.070535831664211,11483
1.0,49.0,2.9217315674335156,11484
1.0,16.71,2.7519474793766547,11485
10.0,1150.8,8.715107480132472,11486
2.0,102.03,3.200568674576759,11487
4.0,240.58,3.92907859716202,11488
1.0,5.13,2.691058667369889,11489
1.0,64.29,3.002127934927768,11490
5.0,235.18,3.900684850630368,11491
3.0,70.58,3.035201391535933,11492
2.0,45.62,2.903959185345185,11493
1.0,66.67,3.014642215806533,11494
7.0,368.11,4.599644244417872,11495
1.0,142.45,3.413101125467385,11496
4.0,92.8,3.152036400412472,11497
2.0,166.74,3.5408204038477242,11498
5.0,238.69,3.9191407858759417,11499
1.0,39.96,2.874198332499046,11500
1.0,83.55,3.103398964223994,11501
1.0,75.08,3.0588628469789763,11502
2.0,154.34,3.4756199488491157,11503
1.0,61.86,2.989350748988524,11504
8.0,88.49,3.129373984199246,11505
4.0,40.0,2.8744086565474283,11506
6.0,60.29,2.981095530089507,11507
3.0,180.44,3.6128563904187674,11508
10.0,144.11,3.4218295734752635,11509
1.0,69.9,3.0316258827134286,11510
3.0,51.06,2.9325632559252197,11511
2.0,115.9,3.2734985383534285,11512
1.0,70.93,3.0370417269592807,11513
10.0,104.94,3.2158697490965937,11514
8.0,82.32,3.0969314997362285,11515
1.0,172.33,3.570213189609194,11516
1.0,69.26,3.0282606979393067,11517
2.0,67.6,3.0195322499314283,11518
3.0,56.48,2.961062164481063,11519
1.0,31.85,2.831555131689472,11520
4.0,195.69,3.6930424338646373,11521
1.0,78.09,3.0746897316197677,11522
1.0,64.76,3.0045992424962633,11523
5.0,359.24,4.5530048866890285,11524
4.0,43.78,2.894284279119585,11525
3.0,161.01,3.5106914839169154,11526
5.0,265.96,4.062529205860785,11527
3.0,72.15,3.04345661043495,11528
5.0,245.45,3.954685550052602,11529
1.0,66.64,3.014484472770246,11530
1.0,82.7,3.0989295781958632,11531
2.0,184.27,3.6329949180514025,11532
3.0,279.38,4.13309292409315,11533
8.0,148.13,3.4429671403377156,11534
5.0,102.05,3.2006738366009504,11535
3.0,83.79,3.1046609085142896,11536
3.0,225.78,3.8512586992604545,11537
10.0,287.76,4.177155812229307,11538
2.0,133.05,3.363674974097472,11539
3.0,159.21,3.501226901739698,11540
1.0,29.69,2.8201976330768113,11541
8.0,1391.35,9.979943726093385,11542
9.0,113.12,3.2588810169908373,11543
8.0,510.3,5.3472936554059505,11544
10.0,153.32,3.470256685615359,11545
3.0,44.42,2.897649463893707,11546
4.0,187.41,3.6495053558494375,11547
1.0,39.53,2.871937348978933,11548
2.0,147.25,3.438340011273298,11549
8.0,169.35,3.5545440480046895,11550
10.0,560.77,5.612670023452707,11551
1.0,86.02,3.1163864742116196,11552
10.0,2225.69,14.36698788928203,11553
4.0,219.26,3.8169758793740893,11554
3.0,639.54,6.0268506557301595,11555
1.0,119.65,3.293216417889298,11556
2.0,219.45,3.8179749186039067,11557
1.0,87.32,3.1232220057840543,11558
6.0,69.49,3.0294700612175065,11559
2.0,57.51,2.9664780087269156,11560
2.0,211.89,3.7782236734595935,11561
4.0,125.91,3.3261321314611765,11562
4.0,344.53,4.475658217896324,11563
3.0,216.48,3.802358358011498,11564
2.0,116.45,3.276390494018689,11565
3.0,77.89,3.0736381113778544,11566
1.0,87.59,3.1246416931106373,11567
10.0,187.53,3.650136327994585,11568
8.0,1818.23,12.224521970432587,11569
2.0,38.14,2.864628588297637,11570
1.0,63.68,2.998920493189933,11571
1.0,108.29,3.2334843881486375,11572
10.0,506.17,5.325577697410447,11573
1.0,58.28,2.9705267466582805,11574
3.0,170.48,3.5604857023714978,11575
3.0,61.01,2.984881362960394,11576
3.0,38.14,2.864628588297637,11577
4.0,82.03,3.0954066503854545,11578
1.0,71.15,3.038198509225385,11579
1.0,64.86,3.0051250526172195,11580
4.0,234.31,3.896110302578046,11581
4.0,43.17,2.89107683738175,11582
2.0,48.19,2.917472505453768,11583
1.0,83.56,3.1034515452360893,11584
2.0,39.78,2.873251874281324,11585
1.0,58.17,2.9699483555252284,11586
1.0,209.86,3.7675497280041768,11587
4.0,48.14,2.9172096003932895,11588
2.0,173.27,3.575155804746185,11589
7.0,115.36,3.2706591637002633,11590
1.0,136.83,3.3835505966696284,11591
4.0,79.19,3.0804736429502895,11592
1.0,36.69,2.8570043415437674,11593
10.0,137.51,3.3871261054921327,11594
2.0,105.56,3.219129771846524,11595
2.0,29.78,2.820670862185672,11596
2.0,443.86,4.997945411042437,11597
3.0,157.3,3.491183928429429,11598
2.0,206.96,3.7523012344964375,11599
1.0,434.95,4.951095729265211,11600
6.0,160.14,3.5061169358645934,11601
10.0,193.84,3.6833149466269415,11602
1.0,68.35,3.0234758258386023,11603
10.0,297.91,4.230525539506393,11604
10.0,793.27,6.83517855467662,11605
6.0,251.09,3.98434124087455,11606
2.0,222.21,3.832487277942307,11607
2.0,192.47,3.6761113479698375,11608
1.0,136.52,3.3819205852946634,11609
3.0,799.94,6.87025008974442,11610
1.0,269.63,4.081826437299889,11611
6.0,229.15,3.8689785003366897,11612
3.0,98.23,3.180587889980411,11613
1.0,98.79,3.1835324266577674,11614
5.0,269.12,4.079144805683011,11615
4.0,130.16,3.3484790616018287,11616
10.0,933.14,7.570629170858507,11617
10.0,2026.54,13.319837033397118,11618
1.0,22.77,2.78381157270662,11619
1.0,119.08,3.290219300199846,11620
1.0,61.44,2.987142346480507,11621
4.0,295.18,4.216170923204281,11622
1.0,26.77,2.8048439775448806,11623
1.0,75.42,3.0606506013902286,11624
3.0,232.24,3.885226033074246,11625
3.0,194.81,3.6884153048002197,11626
1.0,44.86,2.8999630284259155,11627
10.0,150.45,3.455165935143907,11628
3.0,80.05,3.0849956099905156,11629
1.0,46.01,2.9060098448169156,11630
2.0,86.02,3.1163864742116196,11631
8.0,82.84,3.0996657123652023,11632
1.0,13.13,2.7331234770464112,11633
6.0,136.5,3.381815423270472,11634
6.0,188.06,3.652923121635655,11635
2.0,46.85,2.9104266498329503,11636
4.0,130.01,3.3476903464203938,11637
2.0,68.05,3.021898395475733,11638
1.0,47.79,2.9153692649699416,11639
3.0,61.05,2.9850916870087763,11640
5.0,134.68,3.3722456790690636,11641
1.0,113.49,3.260826514438376,11642
1.0,171.69,3.566848004835072,11643
1.0,26.27,2.802214926940098,11644
1.0,81.89,3.0946705162161154,11645
1.0,61.76,2.9888249388675674,11646
1.0,692.22,6.303847427450055,11647
1.0,87.9,3.1262717044856023,11648
1.0,134.3,3.3702476006094284,11649
3.0,73.35,3.0497663318864285,11650
3.0,128.26,3.3384886693036546,11651
1.0,55.62,2.956540197440837,11652
1.0,62.71,2.9938201350166547,11653
8.0,220.04,3.82107719831755,11654
2.0,163.82,3.5254667483157935,11655
1.0,45.5,2.9033282132000373,11656
1.0,88.08,3.127218162703324,11657
1.0,42.77,2.888973596897924,11658
1.0,125.97,3.3264476175337503,11659
5.0,53.05,2.9430268773322545,11660
10.0,187.04,3.6475598584018982,11661
1.0,80.02,3.0848378669542287,11662
8.0,213.66,3.787530512600524,11663
1.0,67.1,3.016903199326646,11664
8.0,133.25,3.364726594339385,11665
1.0,38.89,2.868572164204811,11666
10.0,236.21,3.90610069487622,11667
1.0,88.9,3.1315298056951675,11668
10.0,170.71,3.561695065649698,11669
6.0,388.4,4.70633111795995,11670
1.0,34.36,2.8447529657254806,11671
1.0,87.96,3.126587190558176,11672
1.0,139.17,3.395854553500011,11673
2.0,109.38,3.2392157184670634,11674
2.0,56.88,2.9631654049648892,11675
1.0,27.96,2.811101117984263,11676
1.0,86.08,3.1167019602841934,11677
5.0,160.81,3.5096398636750026,11678
1.0,21.09,2.77497796267455,11679
2.0,137.18,3.3853909320929763,11680
1.0,96.82,3.173173967274924,11681
2.0,137.6,3.387599334600994,11682
1.0,51.13,2.9329313230098895,11683
4.0,44.27,2.896860748712272,11684
9.0,176.33,3.5912455944474546,11685
4.0,230.6,3.876602747090559,11686
10.0,738.65,6.547981066610168,11687
5.0,289.57,4.18667297541862,11688
3.0,186.94,3.6470340482809416,11689
1.0,36.35,2.8552165871325155,11690
1.0,94.5,3.1609751724687327,11691
1.0,30.7,2.825508315298472,11692
1.0,196.37,3.6966179426871415,11693
3.0,122.83,3.3099371797357153,11694
1.0,66.84,3.015536093012159,11695
10.0,128.24,3.338383507279463,11696
1.0,37.19,2.85963339214855,11697
3.0,72.71,3.0464011471123067,11698
1.0,115.05,3.269029152325298,11699
1.0,18.94,2.763673045073985,11700
1.0,42.01,2.8849774399786545,11701
10.0,289.95,4.188671053878254,11702
5.0,51.72,2.936033602723533,11703
3.0,113.76,3.2622462017649587,11704
2.0,171.45,3.565586060544776,11705
4.0,171.61,3.566427356738307,11706
1.0,63.84,2.9997617893834634,11707
6.0,122.78,3.3096742746752374,11708
1.0,110.6,3.245630601942733,11709
10.0,431.15,4.931114944668863,11710
4.0,178.27,3.601446310794011,11711
2.0,123.1,3.311356867062298,11712
1.0,55.22,2.9544369569570113,11713
8.0,227.27,3.859093270062707,11714
1.0,55.53,2.9560669683319762,11715
2.0,88.08,3.127218162703324,11716
4.0,138.09,3.3901758041936807,11717
4.0,444.66,5.00215189201009,11718
8.0,177.86,3.5992904892980895,11719
1.0,25.39,2.7975877978756807,11720
1.0,58.22,2.9702112605857067,11721
2.0,482.71,5.202222643034046,11722
6.0,442.36,4.990058259228089,11723
1.0,104.37,3.2128726314071416,11724
1.0,1.4,2.671445949858211,11725
2.0,165.48,3.534195196323672,11726
5.0,68.7,3.02531616126195,11727
8.0,236.36,3.906889410057655,11728
1.0,501.96,5.303441091318176,11729
6.0,132.04,3.358364291875811,11730
10.0,257.15,4.016205334204516,11731
2.0,62.21,2.991191084411872,11732
1.0,67.34,3.0181651436169417,11733
1.0,51.75,2.93619134575982,11734
3.0,95.17,3.1644981002791415,11735
7.0,73.34,3.049713750874333,11736
6.0,144.54,3.424090556995376,11737
1.0,60.23,2.980780044016933,11738
3.0,350.84,4.508836836528681,11739
10.0,975.92,7.795570740603707,11740
8.0,184.07,3.631943297809489,11741
2.0,35.84,2.852534955515637,11742
6.0,99.15,3.185425343093211,11743
2.0,110.99,3.2476812614144634,11744
4.0,40.85,2.878878042575559,11745
1.0,173.59,3.576838397133246,11746
1.0,8.09,2.706622646950202,11747
10.0,818.4,6.967314638072994,11748
4.0,103.91,3.2104539048507417,11749
1.0,80.11,3.0853110960630894,11750
8.0,575.56,5.690437340342177,11751
1.0,266.04,4.062949853957551,11752
2.0,61.05,2.9850916870087763,11753
5.0,226.69,3.856043571361159,11754
4.0,112.45,3.2553580891804286,11755
8.0,238.44,3.91782626057355,11756
2.0,111.56,3.2506783791039155,11757
1.0,54.32,2.9497046658684023,11758
4.0,125.53,3.3241340530015417,11759
1.0,73.4,3.050029236946907,11760
3.0,154.32,3.475514786824924,11761
1.0,94.3,3.15992355222682,11762
3.0,324.04,4.367919724112333,11763
3.0,116.21,3.2751285497283935,11764
5.0,83.62,3.103767031308663,11765
3.0,166.35,3.5387697443759936,11766
1.0,100.0,3.1898947291213418,11767
9.0,99.9,3.189368919000385,11768
1.0,115.0,3.2687662472648196,11769
2.0,50.85,2.931459054671211,11770
3.0,278.65,4.129254510210168,11771
5.0,130.8,3.35184424637595,11772
3.0,33.71,2.8413351999392633,11773
2.0,132.03,3.3583117108637155,11774
1.0,65.71,3.00959443864535,11775
1.0,36.1,2.8539020618301243,11776
2.0,129.09,3.342852893307594,11777
1.0,22.72,2.7835486676461416,11778
2.0,118.49,3.2871170204862024,11779
1.0,102.47,3.2028822391089675,11780
4.0,187.34,3.6491372887647677,11781
3.0,70.27,3.0335713801609674,11782
5.0,207.1,3.753037368665776,11783
4.0,196.74,3.6985634401346807,11784
1.0,36.85,2.857845637737298,11785
1.0,45.86,2.9052211296354806,11786
5.0,327.39,4.385534363164377,11787
7.0,149.69,3.4511697782246373,11788
2.0,176.65,3.5929281868345155,11789
2.0,140.02,3.4003239395281417,11790
1.0,130.25,3.3489522907106895,11791
5.0,524.86,5.42385160901722,11792
1.0,81.76,3.093986963058872,11793
2.0,92.78,3.1519312383882805,11794
1.0,155.64,3.4824554804215504,11795
5.0,75.07,3.0588102659668808,11796
15.0,1635.64,11.264445270578072,11797
1.0,49.62,2.924991590183446,11798
10.0,124.22,3.317245940417011,11799
3.0,211.55,3.7764359190483416,11800
1.0,88.9,3.1315298056951675,11801
2.0,204.34,3.7385250093273763,11802
4.0,78.8,3.078422983478559,11803
1.0,36.59,2.856478531422811,11804
8.0,103.33,3.2074042061491936,11805
4.0,142.45,3.413101125467385,11806
1.0,87.64,3.124904598171115,11807
2.0,189.37,3.659811234220185,11808
2.0,117.85,3.2837518357120805,11809
1.0,5.37,2.6923206116601848,11810
1.0,47.53,2.9140021586554545,11811
4.0,47.61,2.9144228067522198,11812
10.0,841.99,7.091353245606638,11813
2.0,50.0,2.9269896686430807,11814
1.0,23.41,2.7871767574807413,11815
2.0,43.41,2.892338781672046,11816
1.0,166.0,3.5369294089526457,11817
2.0,616.86,5.90759692029722,11818
4.0,214.07,3.789686334096446,11819
3.0,115.34,3.270554001676072,11820
2.0,155.59,3.482192575361072,11821
10.0,207.66,3.755981905343133,11822
4.0,106.38,3.2234414148383674,11823
2.0,44.17,2.8963349385913153,11824
4.0,226.95,3.857410677675646,11825
4.0,42.17,2.885818736172185,11826
1.0,125.2,3.322398879602385,11827
5.0,50.05,2.9272525737035586,11828
3.0,188.41,3.654763457059002,11829
5.0,183.86,3.630839096555481,11830
1.0,18.87,2.7633049779893155,11831
6.0,111.85,3.2522032284546896,11832
1.0,133.76,3.367408225956263,11833
5.0,106.87,3.2260178844310547,11834
2.0,98.89,3.184058236778724,11835
6.0,637.55,6.016387034323124,11836
3.0,183.49,3.6288935991079416,11837
3.0,224.43,3.8441602626275415,11838
2.0,23.86,2.789542903025046,11839
2.0,141.1,3.406002688834472,11840
2.0,59.13,2.974996132686411,11841
1.0,48.79,2.920627366179507,11842
7.0,77.57,3.0719555189907934,11843
5.0,129.43,3.3446406477188457,11844
2.0,268.62,4.076515755078228,11845
4.0,222.08,3.8318037247850634,11846
2.0,56.62,2.961798298650402,11847
1.0,62.0,2.990086883157863,11848
6.0,337.42,4.4382731182963155,11849
10.0,227.47,3.86014489030462,11850
10.0,275.38,4.112060519254889,11851
1.0,62.31,2.9917168945328285,11852
2.0,27.33,2.807788514222237,11853
1.0,25.22,2.7966939206700543,11854
1.0,38.23,2.865101817406498,11855
2.0,192.28,3.6751123087400197,11856
2.0,117.97,3.2843828078572286,11857
5.0,754.16,6.629534216370525,11858
1.0,135.21,3.375032472710133,11859
10.0,177.0,3.5947685222578634,11860
6.0,570.52,5.663936510245968,11861
3.0,37.28,2.860106621257411,11862
1.0,58.22,2.9702112605857067,11863
1.0,22.95,2.7847580309243414,11864
1.0,45.22,2.901855944861359,11865
4.0,180.75,3.614486401793733,11866
1.0,122.27,3.3069926430583587,11867
1.0,38.37,2.865837951575837,11868
2.0,27.25,2.807367866125472,11869
7.0,127.41,3.334019283275524,11870
4.0,108.88,3.2365866678622806,11871
10.0,1657.57,11.379755430103838,11872
1.0,53.9,2.947496263360385,11873
1.0,136.29,3.3807112220164632,11874
5.0,118.28,3.2860128192321936,11875
2.0,168.75,3.55138918727895,11876
5.0,405.08,4.794036246135498,11877
4.0,147.71,3.440758737829698,11878
4.0,221.89,3.830804685555246,11879
8.0,180.76,3.6145389828058283,11880
1.0,126.2,3.32765698081195,11881
2.0,71.15,3.038198509225385,11882
2.0,96.8,3.1730688052507325,11883
10.0,310.2,4.29514760337195,11884
1.0,89.27,3.1334753031427067,11885
1.0,69.77,3.030942329556185,11886
5.0,70.6,3.0353065535601242,11887
1.0,47.87,2.915789913066707,11888
1.0,9.78,2.7155088379943675,11889
6.0,272.97,4.099388495339838,11890
8.0,816.84,6.959112000186073,11891
1.0,111.02,3.2478390044507504,11892
1.0,28.0,2.811311442032646,11893
10.0,306.98,4.2782165174771505,11894
2.0,45.69,2.9043272524298547,11895
2.0,222.68,3.834958585510803,11896
1.0,87.85,3.126008799425124,11897
3.0,33.84,2.842018753096507,11898
2.0,56.07,2.9589063429851414,11899
1.0,30.1,2.822353454572733,11900
5.0,53.22,2.9439207545378805,11901
4.0,306.16,4.273904874485307,11902
3.0,117.9,3.284014740772559,11903
1.0,19.39,2.7660391906182893,11904
1.0,61.1,2.9853545920692546,11905
5.0,52.37,2.9394513685097503,11906
2.0,207.5,3.7551406091496027,11907
2.0,46.54,2.908796638457985,11908
3.0,159.73,3.503961114368672,11909
2.0,46.09,2.906430492913681,11910
5.0,213.5,3.7866892164069936,11911
1.0,112.62,3.2562519663860545,11912
2.0,45.76,2.904695319514524,11913
7.0,96.8,3.1730688052507325,11914
2.0,47.52,2.913949577643359,11915
2.0,140.49,3.402795247096637,11916
6.0,66.24,3.01238123228642,11917
3.0,167.75,3.546131086069385,11918
10.0,210.0,3.7682858621735154,11919
1.0,93.19,3.154087059884202,11920
3.0,220.66,3.8243372210674806,11921
4.0,371.59,4.617942436627159,11922
8.0,149.96,3.45258946555122,11923
1.0,41.26,2.8810338640714805,11924
1.0,445.38,5.005937724880976,11925
1.0,62.16,2.9909281793513935,11926
4.0,111.89,3.252413552503072,11927
1.0,174.56,3.581938755306524,11928
1.0,85.47,3.113494518546359,11929
1.0,219.06,3.8159242591321765,11930
4.0,379.2,4.657956586831951,11931
10.0,2784.16,17.303479671787915,11932
1.0,107.44,3.229015002120507,11933
10.0,279.33,4.132830019032672,11934
10.0,138.72,3.3934884079557066,11935
1.0,144.46,3.423669908898611,11936
1.0,188.94,3.657550250700072,11937
7.0,292.45,4.201816306902168,11938
4.0,117.45,3.281648595228255,11939
5.0,249.31,3.974981820721524,11940
1.0,145.12,3.427140255696924,11941
1.0,260.99,4.036396442849246,11942
2.0,190.13,3.6638073911394544,11943
1.0,83.8,3.104713489526385,11944
3.0,51.13,2.9329313230098895,11945
10.0,293.46,4.207126989123829,11946
1.0,47.95,2.916210561163472,11947
5.0,318.97,4.341261150979838,11948
1.0,190.06,3.663439324054785,11949
2.0,88.19,3.1277965538363763,11950
2.0,47.43,2.913476348534498,11951
1.0,16.21,2.749318428771872,11952
1.0,313.53,4.312657080399802,11953
1.0,47.53,2.9140021586554545,11954
5.0,283.54,4.154966625124942,11955
10.0,199.02,3.710551910892489,11956
4.0,112.67,3.256514871446533,11957
8.0,112.58,3.2560416423376717,11958
6.0,443.85,4.997892830030342,11959
5.0,147.06,3.4373409720434807,11960
2.0,52.87,2.9420804191145327,11961
3.0,137.7,3.38812514472195,11962
4.0,65.0,3.005861186786559,11963
1.0,171.4,3.565323155484298,11964
5.0,52.1,2.9380316811831677,11965
2.0,113.48,3.2607739334262806,11966
2.0,259.81,4.030191883421959,11967
4.0,110.0,3.242475741216994,11968
1.0,71.53,3.0401965876850197,11969
4.0,79.24,3.0807365480107674,11970
1.0,42.29,2.8864497083173326,11971
1.0,18.9,2.7634627210256024,11972
1.0,83.13,3.1011905617159763,11973
1.0,55.0,2.9532801746909065,11974
2.0,103.91,3.2104539048507417,11975
9.0,262.37,4.0436526225184455,11976
1.0,84.17,3.1066589869739243,11977
1.0,66.67,3.014642215806533,11978
1.0,31.76,2.831081902580611,11979
2.0,60.85,2.9840400667668634,11980
1.0,87.03,3.1216971564332807,11981
3.0,290.48,4.191457847519324,11982
10.0,210.24,3.7695478064638115,11983
2.0,145.58,3.429558982253324,11984
8.0,351.99,4.51488365291968,11985
1.0,97.44,3.1764339900248544,11986
1.0,76.66,3.0671706468900894,11987
6.0,751.17,6.613812493753924,11988
2.0,83.41,3.1026628300546544,11989
3.0,109.58,3.240267338708976,11990
1.0,75.76,3.0624383558014805,11991
3.0,558.68,5.6016805919247155,11992
1.0,29.41,2.8187253647381327,11993
2.0,261.07,4.036817090946011,11994
1.0,54.09,2.9484953025902025,11995
7.0,75.07,3.0588102659668808,11996
1.0,66.39,3.0131699474678544,11997
2.0,20.45,2.7716127779004283,11998
8.0,167.87,3.546762058214533,11999
1.0,177.67,3.598291450068272,12000
3.0,171.27,3.5646396023270546,12001
2.0,27.09,2.8065265699319415,12002
6.0,2158.57,14.014064136096014,12003
1.0,64.79,3.00475698553255,12004
1.0,69.09,3.027366820733681,12005
6.0,578.79,5.7074210072490725,12006
1.0,66.78,3.015220606939585,12007
3.0,458.34,5.0740827165569415,12008
1.0,125.0,3.321347259360472,12009
10.0,243.78,3.9459045210326282,12010
10.0,566.07,5.640537959863403,12011
1.0,40.26,2.8757757628619154,12012
1.0,167.6,3.5453423708879503,12013
1.0,110.89,3.247155451293507,12014
1.0,63.59,2.998447264081072,12015
2.0,104.76,3.214923290878872,12016
8.0,492.08,5.2514910513676725,12017
3.0,96.71,3.172595576141872,12018
3.0,91.66,3.1460421650335677,12019
6.0,96.93,3.1737523584079765,12020
3.0,150.27,3.454219476926185,12021
5.0,248.91,3.972878580237698,12022
3.0,77.57,3.0719555189907934,12023
6.0,125.52,3.324081471989446,12024
3.0,119.79,3.293952552058637,12025
1.0,47.29,2.912740214365159,12026
4.0,143.1,3.4165188912536024,12027
2.0,278.22,4.126993526690055,12028
4.0,209.71,3.766761012822742,12029
3.0,161.54,3.513478277557985,12030
8.0,250.73,3.9824483244391065,12031
3.0,213.5,3.7866892164069936,12032
4.0,89.8,3.1362620967837764,12033
1.0,67.94,3.0213200043426807,12034
4.0,137.47,3.3869157814437503,12035
2.0,137.45,3.386810619419559,12036
1.0,55.62,2.956540197440837,12037
3.0,144.15,3.422039897523646,12038
1.0,30.02,2.8219328064759677,12039
10.0,567.52,5.648162206617272,12040
1.0,100.34,3.1916824835325937,12041
3.0,79.56,3.0824191403978283,12042
1.0,197.31,3.701560557824133,12043
2.0,149.72,3.4513275212609242,12044
3.0,87.01,3.1215919944090893,12045
8.0,118.08,3.2849611989902807,12046
5.0,129.56,3.3453242008760893,12047
1.0,108.1,3.2324853489188197,12048
2.0,134.9,3.373402461335168,12049
1.0,76.66,3.0671706468900894,12050
5.0,166.59,3.5400316886662893,12051
5.0,51.0,2.932247769852646,12052
1.0,40.23,2.8756180198256285,12053
1.0,86.81,3.1205403741671764,12054
1.0,69.03,3.0270513346611065,12055
1.0,48.75,2.920417042131124,12056
1.0,200.11,3.7162832412109155,12057
1.0,41.11,2.880245148890046,12058
10.0,2267.28,14.585672318587847,12059
1.0,57.69,2.967424466944637,12060
1.0,107.54,3.2295408122414635,12061
3.0,149.14,3.448277822559376,12062
3.0,225.35,3.8489977157403414,12063
6.0,72.57,3.0456650129429677,12064
4.0,221.79,3.8302788754342894,12065
4.0,365.1,4.583817359777081,12066
1.0,41.75,2.8836103336641674,12067
6.0,169.87,3.5572782606336633,12068
10.0,117.2,3.280334069925863,12069
1.0,75.25,3.059756724184602,12070
10.0,1032.44,8.092758620968333,12071
1.0,36.01,2.853428832721263,12072
1.0,82.51,3.097930538966046,12073
2.0,92.1,3.1483557295657763,12074
1.0,17.59,2.756574608441072,12075
1.0,55.78,2.9573814936343674,12076
1.0,92.69,3.1514580092794198,12077
3.0,240.75,3.929972474367646,12078
2.0,297.12,4.2263716395508375,12079
1.0,186.82,3.646403076135794,12080
1.0,73.34,3.049713750874333,12081
2.0,21.77,2.7785534714970543,12082
2.0,23.02,2.785126098009011,12083
1.0,64.09,3.0010763146858546,12084
4.0,223.44,3.8389547424300723,12085
4.0,392.86,4.729782249354612,12086
1.0,5.69,2.6940032040472457,12087
3.0,225.88,3.851784509381411,12088
7.0,76.29,3.06522514944255,12089
8.0,308.53,4.286366574351977,12090
2.0,124.01,3.3161417391630024,12091
8.0,87.24,3.1228013576872895,12092
3.0,138.08,3.390123223181585,12093
6.0,60.85,2.9840400667668634,12094
2.0,68.73,3.025473904298237,12095
2.0,112.92,3.257829396748924,12096
2.0,28.85,2.815780828060776,12097
1.0,130.18,3.3485842236260197,12098
7.0,352.38,4.516934312391411,12099
4.0,313.86,4.314392253798959,12100
10.0,138.34,3.391490329496072,12101
2.0,468.39,5.126926633713072,12102
10.0,819.47,6.972940806367229,12103
10.0,149.69,3.4511697782246373,12104
2.0,197.01,3.6999831274612633,12105
2.0,59.08,2.974733227625933,12106
1.0,60.7,2.9832513515854284,12107
8.0,693.06,6.308264232466089,12108
1.0,55.69,2.9569082645255067,12109
1.0,74.15,3.053972812854081,12110
5.0,54.74,2.95191306837642,12111
5.0,145.29,3.42803413290255,12112
5.0,179.46,3.6077034512333936,12113
1.0,95.98,3.1687571622588893,12114
6.0,68.44,3.0239490549474635,12115
3.0,46.78,2.9100585827482806,12116
8.0,122.36,3.30746587216722,12117
6.0,382.28,4.674151538557411,12118
2.0,70.59,3.0352539725480283,12119
3.0,223.36,3.8385340943333066,12120
1.0,99.22,3.1857934101778804,12121
5.0,233.36,3.891115106428959,12122
2.0,124.68,3.319664666973411,12123
1.0,52.22,2.9386626533283153,12124
3.0,161.96,3.5156866800660023,12125
2.0,134.49,3.3712466398392458,12126
7.0,151.26,3.4594249971236546,12127
1.0,4.88,2.689744142067498,12128
2.0,60.0,2.9795706807387328,12129
1.0,31.79,2.831239645616898,12130
7.0,147.15,3.4378142011523414,12131
1.0,34.35,2.844700384713385,12132
8.0,229.47,3.8706610927237506,12133
1.0,52.78,2.941607190005672,12134
5.0,247.51,3.9655172385443067,12135
2.0,125.88,3.325974388424889,12136
2.0,117.85,3.2837518357120805,12137
6.0,123.75,3.3147746328485157,12138
8.0,86.49,3.1188577817801155,12139
5.0,50.53,2.92977646228415,12140
3.0,165.32,3.5333539001301415,12141
2.0,76.94,3.0686429152287675,12142
1.0,19.33,2.7657237045457155,12143
1.0,150.72,3.4565856224704894,12144
10.0,441.21,4.984011442837089,12145
1.0,85.82,3.1153348539697068,12146
2.0,26.29,2.802320088964289,12147
10.0,408.69,4.813017991502029,12148
1.0,123.18,3.311777515159063,12149
4.0,316.34,4.32743234479868,12150
8.0,194.09,3.684629471929333,12151
1.0,74.18,3.0541305558903677,12152
8.0,84.96,3.1108128869294807,12153
2.0,97.61,3.1773278672304808,12154
10.0,361.31,4.563889156192829,12155
10.0,340.02,4.451944181441185,12156
10.0,1370.26,9.869050371583654,12157
6.0,125.77,3.325395997291837,12158
1.0,84.98,3.110918048953672,12159
10.0,102.31,3.202040942915437,12160
1.0,86.72,3.1200671450583153,12161
1.0,74.74,3.057075092567724,12162
3.0,51.66,2.9357181166509587,12163
1.0,138.24,3.3909645193751157,12164
2.0,65.09,3.0063344158954197,12165
1.0,261.71,4.040182275720133,12166
1.0,35.14,2.8488542846689415,12167
1.0,109.95,3.2422128361565155,12168
3.0,140.92,3.4050562306167502,12169
10.0,707.68,6.385137672149932,12170
2.0,108.0,3.231959538797863,12171
2.0,67.29,3.0179022385564633,12172
2.0,117.97,3.2843828078572286,12173
6.0,128.44,3.3394351275213765,12174
2.0,61.77,2.9888775198796633,12175
1.0,453.88,5.0506315851622805,12176
5.0,205.5,3.744624406730472,12177
1.0,18.12,2.7593614020821415,12178
8.0,80.96,3.0897804820912196,12179
2.0,175.08,3.5846729679354983,12180
2.0,78.2,3.07526812275282,12181
4.0,45.62,2.903959185345185,12182
4.0,42.86,2.889446826006785,12183
