geolocation_city,latitudeVille,longitudeVille,Etat
são joão da barra,-21.698540200384695,-41.08306671420559,Rio de Janeiro
são joão da boa vista,-21.977225257944635,-46.790144113452044,São Paulo
são joão da mata,-21.931818928487512,-45.92695690653725,Minas Gerais
são joão da ponte,-15.949820161708304,-43.99523875886755,Minas Gerais
são joão da urtiga,-27.816570612150507,-51.83005314976926,Rio Grande do Sul
são joão das duas pontes,-20.390894999133323,-50.38156540356391,São Paulo
são joão das missões,-14.881155955525909,-44.087317369836505,Minas Gerais
são joão de iracema,-20.513540000251275,-50.352307329307834,São Paulo
são joão de itaguaçu,-23.416802854728047,-46.46687903677905,São Paulo
são joão de meriti,-22.78625996724032,-43.36545348266268,Rio de Janeiro
são joão de pirabas,-0.7758978286674582,-47.17777032325635,Pará
são joão del rei,-21.130778154480407,-44.25135849620715,Minas Gerais
são joão do caiuá,-22.856687767663306,-52.33370991406355,Paraná
são joão do cariri,-7.391137769611059,-36.53215351773699,Paraïba
são joão do carú,-3.5544426489196606,-46.25817075974752,Maranhão
são joão do itaperiú,-26.56292647027343,-48.758578860214065,Santa Catarina
são joão do ivaí,-23.992099721614117,-51.817984248752936,Paraná
são joão do jaguaribe,-5.27276260793315,-38.27382643796102,Ceará
são joão do manhuaçu,-20.391766586276724,-42.151316726247984,Minas Gerais
são joão do manteninha,-18.719972131573247,-41.165550500246454,Minas Gerais
são joão do oeste,-27.096249376062975,-53.594409044627284,Santa Catarina
são joão do oriente,-19.338815721561872,-42.158285548314105,Minas Gerais
são joão do paraíso,-21.495594074876205,-47.32820217492682,Rio de Janeiro
são joão do paraíso,-15.314550502766926,-42.02129496452016,Minas Gerais
são joão do paraíso,-6.466146700399315,-47.05096186100434,Maranhão
são joão do pau d%26apos%3balho,-21.269165301127543,-51.668757517234354,São Paulo
são joão do pau d'alho,-21.255881745838877,-51.66957226073447,São Paulo
são joão do piauí,-8.00417686391915,-42.24725070529206,Piauí
são joão do rio do peixe,-6.728563703804875,-38.448754175093114,Paraïba
são joão do soter,-5.109156384845848,-43.80611132290735,Maranhão
são joão do sul,-29.210113341123822,-49.796986770943974,Santa Catarina
são joão do triunfo,-25.68611826276171,-50.299196245387755,Paraná
são joão dos patos,-6.495305139500812,-43.702989872736,Maranhão
são joão evangelista,-18.547866205594325,-42.76306354555661,Minas Gerais
são joão nepomuceno,-21.541136239638817,-43.00905201737843,Minas Gerais
são julião,-7.088878274656825,-40.829200472198,Piauí
são leopoldo,-29.764369689989692,-51.142441574722596,Rio Grande do Sul
são lourenço,-22.117239526221915,-45.055653796944696,Minas Gerais
são lourenço da mata,-7.998483785214293,-35.03433597152271,Pernambuco
são lourenço da serra,-23.853054606708437,-46.94621476422237,São Paulo
são lourenço do oeste,-26.360677856829806,-52.85261531674147,Santa Catarina
são lourenço do sul,-31.361028565800172,-51.98269263631234,Rio Grande do Sul
são ludgero,-28.332079307931014,-49.17801270621753,Santa Catarina
são luiz do norte,-14.85987921134358,-49.331156231299694,Goiás
são luiz do paraitinga,-23.229680086712367,-45.48260036327827,São Paulo
são luiz gonzaga,-28.40698007956723,-54.95570179977068,Rio Grande do Sul
são luís,-2.5279875752597945,-44.2592556902535,Maranhão
são luís de montes belos,-16.514851532785123,-50.37478621421199,Goiás
são luís do curu,-3.6708586912350354,-39.239119360774204,Ceará
são luís do quitunde,-9.310432627091012,-35.570369589744125,Alagoas
são luís gonzaga do maranhão,-4.378447402386183,-44.67063002025413,Maranhão
são mamede,-6.9279699258396095,-37.09766516688584,Paraïba
são manoel do paraná,-23.376683999999948,-52.607968999999954,Paraná
são manuel,-22.73939428822001,-48.57187510588289,São Paulo
são marcos,-28.96454559199412,-51.069834004884655,Rio Grande do Sul
são martinho,-28.165728648271124,-48.97809062680605,Santa Catarina
são martinho,-23.19487800812189,-51.44076418862933,Paraná
são martinho,-27.7089378641363,-53.9648397561722,Rio Grande do Sul
são martinho da serra,-29.542551228502425,-53.856046694437254,Rio Grande do Sul
são mateus,-18.722685881847834,-39.852279415440414,Espírito Santo
são mateus do maranhão,-4.032130493388908,-44.46718638620339,Maranhão
são mateus do sul,-25.870607636237978,-50.39197817466797,Paraná
são miguel,-6.21317549267172,-38.5015287404444,Rio Grande do Norte
são miguel arcanjo,-23.88495669511599,-48.01262168694237,São Paulo
são miguel da baixa grande,-5.86516003236143,-42.18594706532803,Piauí
são miguel da boa vista,-26.691507976869758,-53.25360177955401,Santa Catarina
são miguel das matas,-13.049921308887797,-39.4556518535963,Bahia
são miguel das missões,-28.58616626152666,-54.53736361729991,Rio Grande do Sul
são miguel do anta,-20.717008502608316,-42.716167460264785,Minas Gerais
são miguel do araguaia,-13.252824682862709,-50.1592099743144,Goiás
são miguel do fidalgo,-7.583655139263418,-42.370749632521765,Piauí
são miguel do gostoso,-5.146114915783064,-35.69022671054224,Rio Grande do Norte
são miguel do guamá,-1.6081465209072632,-47.489294057960485,Pará
são miguel do guaporé,-11.6953520136708,-62.71761229335843,Rondônia
são miguel do iguaçu,-25.339064279485356,-54.23078211268489,Paraná
são miguel do oeste,-26.73425212947424,-53.516503769253184,Santa Catarina
são miguel do passa quatro,-17.026721769084396,-48.67065365684285,Goiás
são miguel do tapuio,-5.502728385672942,-41.32488129445539,Piauí
são miguel do tocantins,-5.55336986812628,-47.57664595313559,Tocantins
são miguel dos campos,-9.791752589275381,-36.08485294406042,Alagoas
são miguel dos milagres,-9.266110151969752,-35.37059660045783,Alagoas
são nicolau,-28.185465116084167,-55.26843801624395,Rio Grande do Sul
são paulo,-23.573390113245672,-46.637558450775806,São Paulo
são paulo,-23.515978148767935,-46.582169967107184,Rio Grande do Norte
são paulo das missões,-28.020579498308784,-54.93383362629,Rio Grande do Sul
são paulo de olivença,-3.468474003147058,-68.9573465902978,Amazonas
são paulo do potengi,-5.895110335257227,-35.75946531552755,Rio Grande do Norte
são pedro,-5.895215517021465,-35.63965586237755,Rio Grande do Norte
são pedro,-22.551922888644967,-47.908492581123205,São Paulo
são pedro da aldeia,-22.832830679985243,-42.164168121707,Rio de Janeiro
são pedro da serra,-29.424040385743293,-51.51023840636887,Rio Grande do Sul
são pedro da união,-21.11504739612703,-46.638396777530126,Minas Gerais
são pedro da água branca,-5.080855836997032,-48.43026453737934,Maranhão
são pedro de alcântara,-27.570148849392968,-48.75586985824194,Santa Catarina
são pedro de rates,-20.781109999999956,-41.80055999999996,Espírito Santo
são pedro do avaí,-20.197754351218535,-42.18023855191484,Minas Gerais
são pedro do butiá,-28.12397305108256,-54.892184715243445,Rio Grande do Sul
são pedro do iguaçu,-24.934062931259803,-53.85974946939524,Paraná
são pedro do ivaí,-23.8653615446294,-51.85766729657264,Paraná
são pedro do paraná,-22.824562106505063,-53.22110045438133,Paraná
são pedro do suaçuí,-18.365257208474493,-42.6039832464259,Minas Gerais
são pedro do sul,-29.616792497637253,-54.18006451678355,Rio Grande do Sul
são pedro do turvo,-22.697387590316417,-49.287435299776284,São Paulo
são pedro dos ferros,-20.156647360327018,-42.53983107223784,Minas Gerais
são rafael,-5.8028670013190435,-36.88554141177762,Rio Grande do Norte
são raimundo das mangabeiras,-7.023034074228643,-45.47959791580839,Maranhão
são raimundo do doca bezerra,-5.104648679121562,-45.08285470512421,Maranhão
são raimundo nonato,-9.014907052213571,-42.692524984031216,Piauí
são roberto,-5.020740868222199,-44.99408214665954,Maranhão
são romão,-16.366540730187925,-45.0710948896506,Minas Gerais
são roque,-23.533765952864844,-47.12637531094086,São Paulo
são roque de minas,-20.247708811795896,-46.36607545447397,Minas Gerais
são roque do canaã,-19.739244715149066,-40.66528841993358,Espírito Santo
são salvador do tocantins,-12.74889317984065,-48.23568491557707,Tocantins
são sebastião,-15.90801337472657,-47.75804607824801,District fédéral
são sebastião,-23.778866307819325,-45.52282688180516,São Paulo
são sebastião,-9.932548644122267,-36.55405284283544,Alagoas
são sebastião da amoreira,-23.46504264450599,-50.76216853355131,Paraná
são sebastião da bela vista,-22.159489799220733,-45.75690177892895,Minas Gerais
são sebastião da boa vista,-1.6726301806192274,-49.5552736890317,Pará
são sebastião da grama,-21.71191046724368,-46.81520389159518,São Paulo
são sebastião da vala,-17.82668041632114,-44.52208292012452,Minas Gerais
são sebastião da vitória,-21.24386174851895,-44.41230948978164,Minas Gerais
são sebastião do alto,-15.943421722445372,-39.33764191233362,Rio de Janeiro
são sebastião do anta,-19.498244329717913,-41.98097822232586,Minas Gerais
são sebastião do caí,-29.59147896556942,-51.36238383232289,Rio Grande do Sul
são sebastião do maranhão,-18.088601318339943,-42.5746737393351,Minas Gerais
são sebastião do oeste,-20.276093372214504,-45.00389249761863,Minas Gerais
são sebastião do paraíso,-20.915052025428672,-46.98486559845375,Minas Gerais
são sebastião do passe,-12.472942011553254,-39.215011184823084,Bahia
são sebastião do passé,-12.515066431347282,-38.49405358146306,Bahia
são sebastião do pontal,-24.07054201483984,-48.42442929311304,Minas Gerais
são sebastião do rio verde,-22.218928040318698,-44.97944626943102,Minas Gerais
são sebastião do sacramento,-20.120390719354397,-42.17658000827172,Minas Gerais
são sebastião dos torres,-21.285999999999945,-43.666519999999934,Minas Gerais
são sepé,-30.168149264696797,-53.568233087475235,Rio Grande do Sul
são simão,-18.9987660585432,-50.551241299562115,Goiás
são simão,-21.444955459278415,-47.590342287053296,São Paulo
são thomé das letras,-21.7218139226357,-44.98298708616161,Minas Gerais
são tiago,-20.925262478586983,-44.51992824113234,Minas Gerais
são tomás de aquino,-20.779446188027485,-47.10084532259302,Minas Gerais
são tomé,-5.975612999999999,-36.07785674999999,Rio Grande do Norte
são tomé,-23.536439300444595,-52.585962423419446,Paraná
são valentim,-27.559357910814573,-52.52401116567593,Rio Grande do Sul
são valentim do sul,-29.042876999999947,-51.76472299999996,Rio Grande do Sul
são valério da natividade,-11.971912312190216,-48.23420031123164,Tocantins
são vendelino,-29.368211431186968,-51.37857490398953,Rio Grande do Sul
são vicente,-20.362621821209384,-44.44335254804769,Minas Gerais
são vicente,-6.222532886411812,-36.68144531239235,Rio Grande do Norte
são vicente,-23.964404244037375,-46.39568678303754,São Paulo
são vicente de minas,-21.70166321273918,-44.443205888170134,Minas Gerais
são vicente de paula,-22.723828012121782,-42.258366888617715,Rio de Janeiro
são vicente do sul,-29.694679308371693,-54.676261396925895,Rio Grande do Sul
são vicente ferrer,-2.8931465983127174,-44.880837757268004,Maranhão
são vicente ferrer,-7.591234863515374,-35.48783355340312,Pernambuco
sãopaulo,-23.56077250041836,-46.50739505939465,São Paulo
sério,-29.386867140808477,-52.26798168056482,Rio Grande do Sul
sítio do mato,-13.086650516297114,-43.46618270942044,Bahia
sítio do quinto,-10.367055288637209,-38.20431954116826,Bahia
sítio grande,-12.429225064452792,-45.08604599271614,Bahia
tabai,-29.687450437628005,-51.71994389843217,Rio Grande do Sul
tabapora,-11.297234770990812,-56.78450245179601,Mato Grosso
tabaporã,-11.306696060945598,-56.815350859913636,Mato Grosso
tabapua,-20.96382915833531,-49.03224540283732,São Paulo
tabapuã,-20.96270198659065,-49.03551637393189,São Paulo
tabatinga,-4.235397564986945,-69.93294484842663,Amazonas
tabatinga,-21.737063142421785,-48.68760090111701,São Paulo
tabira,-7.590727896323007,-37.53988021706024,Pernambuco
taboao da serra,-23.6207381115952,-46.78015554029438,São Paulo
taboas,-22.209936834318952,-43.62279260578897,Rio de Janeiro
tabocas do brejo velho,-12.6235237803351,-44.06177476053478,Bahia
taboleiro grande,-5.929135092256689,-38.04529412754593,Rio Grande do Norte
taboão da serra,-23.620087029250467,-46.77985078552668,São Paulo
tabuao,-21.98706775340951,-44.03259788800993,Minas Gerais
tabuleiro,-21.360075006082585,-43.24784350673851,Minas Gerais
tabuleiro do norte,-5.249525498974742,-38.129312024467836,Ceará
tacaimbo,-8.3171265773973,-36.292013477121316,Pernambuco
tacaratu,-9.104113252980355,-38.12868038951389,Pernambuco
taciba,-22.38979601940348,-51.28957838619756,São Paulo
tacuru,-23.635139471161633,-55.017107463670186,Mato Grosso do Sul
taguai,-23.45351669470918,-49.40551649651976,São Paulo
taguatinga,-15.78666799780585,-48.02390671186261,District fédéral
taguatinga,-12.39860493218937,-46.43926538529478,Tocantins
taguaí,-23.453635429716794,-49.40535645606471,São Paulo
taiacu,-21.143836321023585,-48.510875616774,São Paulo
taiaçu,-21.143916845731844,-48.51079848107176,São Paulo
tailandia,-2.9399821481635056,-48.943157055598995,Pará
tailândia,-2.941261746859954,-48.95150788021854,Pará
taio,-27.118593839737542,-49.99850711748598,Santa Catarina
taiobeiras,-15.812215251340332,-42.227095290572166,Minas Gerais
taipas do tocantins,-12.192317149902745,-46.99154609637422,Tocantins
taipu,-5.622510462707815,-35.59801564545258,Rio Grande do Norte
taiuva,-21.12408196863917,-48.45056152958665,São Paulo
taió,-27.117435959084833,-50.005061328830436,Santa Catarina
taiúva,-21.12754592411469,-48.43924107031631,São Paulo
taliandia,-2.922426055574731,-48.94390648726414,Pará
talisma,-12.799398640851607,-49.09221114032755,Tocantins
talismã,-12.79940462000609,-49.09145835477472,Tocantins
tamandare,-8.753523336332709,-35.11422501467759,Pernambuco
tamandaré,-8.7547605969305,-35.10249883004232,Pernambuco
tamarana,-23.724770743785037,-51.09605525748553,Paraná
tambau,-21.70267834513216,-47.27662248897465,São Paulo
tambaú,-21.708803485657562,-47.27460777392254,São Paulo
tamboara,-23.199562909106827,-52.49953937018543,Paraná
tamboril,-4.83181843540217,-40.34886075606184,Ceará
tamboril do piaui,-8.401252761358954,-42.91263794033974,Piauí
tamoios (cabo frio),-22.622490975236257,-42.00497254682101,Rio de Janeiro
tanabi,-20.62352159105578,-49.65195844976547,São Paulo
tangara,-6.203338072779201,-35.80553487106788,Rio Grande do Norte
tangara,-27.10172737252335,-51.24690886474388,Santa Catarina
tangara da serra,-14.615616305780504,-57.51396278457002,Mato Grosso
tangará,-6.1967794392536435,-35.80270445768782,Rio Grande do Norte
tangará,-27.100596024965068,-51.24578879734561,Santa Catarina
tangará da serra,-14.613192451444664,-57.51787667109965,Mato Grosso
tangua,-22.73511454758881,-42.72819732708133,Rio de Janeiro
tanguá,-22.73547911402604,-42.726973314072865,Rio de Janeiro
tanhacu,-14.056014153094598,-41.235529288751465,Bahia
tanhaçu,-14.07112943626771,-41.23322450972969,Bahia
tanque d'arca,-9.53456946866304,-36.43385304130721,Alagoas
tanque do piaui,-6.598848296391561,-42.282226364807606,Piauí
tanque novo,-13.54867326722335,-42.49498048592372,Bahia
tanquinho,-11.974648317657403,-39.10634024935811,Bahia
taparuba,-19.76348777029724,-41.61399698230626,Minas Gerais
tapaua,-5.6240831586997,-63.1864146183556,Amazonas
tapauá,-5.625843343813425,-63.18725820298912,Amazonas
tapejara,-28.068958694935926,-52.012067960800664,Rio Grande do Sul
tapejara,-23.734126846454714,-52.86613413867023,Paraná
tapera,-28.627901293386625,-52.86988286131271,Rio Grande do Sul
taperoa,-13.535668597704014,-39.10031323658839,Bahia
taperoa,-7.208981044070023,-36.823682188749686,Paraïba
taperoá,-7.207134682647565,-36.821296664718645,Paraïba
taperoá,-13.532737093338376,-39.102095590402634,Bahia
taperuaba,-4.080853105930747,-39.94746353873209,Ceará
tapes,-30.674072848926553,-51.39790575071823,Rio Grande do Sul
tapinas,-21.446557199012133,-48.78737039593602,São Paulo
tapira,-23.32009020500536,-53.07269393986758,Paraná
tapira,-19.92528253274444,-46.82785202306655,Minas Gerais
tapirai,-23.96394863433089,-47.50537315696253,São Paulo
tapirai,-19.888791900231322,-46.02071323866608,Minas Gerais
tapiramuta,-11.847324908158518,-40.79289700959201,Bahia
tapiramutá,-11.850443920278531,-40.7894961046313,Bahia
tapiratiba,-21.472495940036872,-46.74849920183369,São Paulo
tapiraí,-23.963848494046182,-47.50556081214753,São Paulo
tapuirama,-19.14689418037075,-47.933784658385804,Minas Gerais
tapurah,-12.730236325949065,-56.51946937964816,Mato Grosso
taquara,-29.651763839051505,-50.78008597988862,Rio Grande do Sul
taquaracu de minas,-19.661487650044105,-43.68840138634312,Minas Gerais
taquaral,-21.07286714179686,-48.41284118068573,São Paulo
taquaral de goias,-16.053370706691865,-49.60321286333268,Goiás
taquaral de goiás,-16.05266172714732,-49.59559911657266,Goiás
taquarana,-9.647419962029984,-36.49400160914397,Alagoas
taquaraçu de minas,-19.66684208846275,-43.692897283531195,Minas Gerais
taquari,-29.7926115497913,-51.861249557717315,Rio Grande do Sul
taquaritinga,-21.4055387489869,-48.504879601256874,São Paulo
taquaritinga do norte,-7.9108587131647194,-36.07161879922118,Pernambuco
taquarituba,-23.532344407408807,-49.246322233598406,São Paulo
taquarivai,-23.926005079636674,-48.69816566201276,São Paulo
taquarivaí,-23.923641392715894,-48.69652394667039,São Paulo
taquarucu do sul,-27.39911146523778,-53.46662887237402,Rio Grande do Sul
taquarussu,-22.486767515758615,-53.35147606876572,Mato Grosso do Sul
taquaruçu do sul,-27.400350189614482,-53.46723712237548,Rio Grande do Sul
tarabai,-22.304490124435745,-51.55827751528551,São Paulo
tarauaca,-8.162469189938864,-70.76958170622295,Acre
tarauacá,-8.163256347608423,-70.7670163049383,Acre
tarrafas,-6.684456633790771,-39.75605208812144,Ceará
taruma,-22.748890543540774,-50.578971467653936,São Paulo
tarumirim,-19.285073278116066,-42.00388859625823,Minas Gerais
tarumã,-22.749438852895715,-50.57877803203592,São Paulo
tasso fragoso,-8.476693280728101,-45.746961365276555,Maranhão
tatui,-23.350759873377086,-47.84772228616046,São Paulo
tatuí,-23.35186084308457,-47.848381267270256,São Paulo
taua,-6.002053911342161,-40.29325885559244,Ceará
tauape,-14.58924414572921,-42.43811682600474,Bahia
taubate,-23.025346029570912,-45.564023041746836,São Paulo
taubaté,-23.02545237243882,-45.56263472630796,São Paulo
tauá,-5.995816993426346,-40.29127276019542,Ceará
tavares,-7.6353077960981635,-37.877906991133926,Paraïba
tavares,-31.284256536049977,-51.087180130910035,Rio Grande do Sul
tebas,-21.55209433346309,-42.68502528176471,Minas Gerais
tecainda,-22.002037882381078,-51.13586076317752,São Paulo
tefe,-3.3519927636648448,-64.71282943026256,Amazonas
tefé,-3.351003155790707,-64.71381986642935,Amazonas
teixeira,-7.223482249942097,-37.25336131178926,Paraïba
teixeira de freitas,-17.533701523607387,-39.74551200962673,Bahia
teixeira soares,-25.371975656252413,-50.462083835822334,Paraná
teixeiras,-20.65380512604578,-42.855154534932346,Minas Gerais
teixeiropolis,-10.933360359378424,-62.25597243822129,Rondônia
teixeirópolis,-10.932026131739542,-62.257128120720616,Rondônia
tejucuoca,-3.989750580307875,-39.577098571311254,Ceará
tejupa,-23.38092125913761,-49.31942956589433,São Paulo
tejupá,-23.345271300548596,-49.37767643138816,São Paulo
tejuçuoca,-3.988963127057244,-39.57959350744396,Ceará
telemaco borba,-24.328968603191065,-50.628250935292975,Paraná
telha,-10.206161545362404,-36.88485305490262,Sergipe
telêmaco borba,-24.326990516049726,-50.63278702894865,Paraná
tenente ananias,-6.464288727567204,-38.180077647454766,Rio Grande do Norte
tenente laurentino cruz,-6.147540501484277,-36.71732568614249,Rio Grande do Norte
tenente portela,-27.371053049786354,-53.758585657200044,Rio Grande do Sul
tenorio,-6.941104961861822,-36.627902598625944,Paraïba
teodoro sampaio,-12.304098701403808,-38.64073809086561,Bahia
teodoro sampaio,-22.529727340269098,-52.17241964879715,São Paulo
teofilandia,-11.486609006652001,-38.99466567213478,Bahia
teofilo otoni,-17.861860826922978,-41.50636627107563,Minas Gerais
teofilândia,-11.49035185234234,-38.99996742482239,Bahia
teolandia,-12.998720987965243,-39.35043969041083,Bahia
teolândia,-13.59530804150818,-39.48666320759219,Bahia
teotonio vilela,-9.912063390411918,-36.356550251657566,Alagoas
teotônio vilela,-9.909289004918241,-36.35550195382563,Alagoas
terenos,-20.440202905332107,-54.864459926266306,Mato Grosso do Sul
teresina,-5.082661896995917,-42.79056879008659,Piauí
teresina de goias,-13.760069416074229,-47.26185315898897,Goiás
teresina de goiás,-13.778496028705678,-47.268184205038196,Goiás
teresopolis,-22.416165206008674,-42.96601614632327,Rio de Janeiro
teresópolis,-22.41770966893096,-42.96689636629871,Rio de Janeiro
terezinha,-9.056296752793855,-36.624215131826155,Pernambuco
terezopolis de goias,-16.48059080719714,-49.09292595579102,Goiás
terezópolis de goiás,-16.481386122202828,-49.095385438019875,Goiás
termas de ibira,-21.081026351979624,-49.24164245159575,São Paulo
terra alta,-1.038966035138118,-47.91063258254747,Pará
terra boa,-23.77185835065085,-52.44832800271509,Paraná
terra de areia,-29.579703310597797,-50.064610948621,Rio Grande do Sul
terra nova,-12.404056252650511,-38.62145681264069,Bahia
terra nova,-8.228592955312184,-39.37675171759779,Pernambuco
terra nova do norte,-10.586222381299807,-55.11429679364139,Mato Grosso
terra rica,-22.72404537867132,-52.62487460678721,Paraná
terra roxa,-24.16802944721369,-54.09723231188334,Paraná
terra roxa,-20.788691699998115,-48.330406229590395,São Paulo
terra santa,-2.104774041117209,-56.49039753710506,Pará
tesouro,-16.080891532483953,-53.553776035732305,Mato Grosso
teutonia,-29.481360849312647,-51.8082717632277,Rio Grande do Sul
teutônia,-29.480269356129856,-51.807474918051234,Rio Grande do Sul
teófilo otoni,-17.863465557209345,-41.505913200764304,Minas Gerais
theobroma,-10.246787368631338,-62.349621019600725,Rondônia
tiangua,-3.7254440737222403,-40.99143329343266,Ceará
tianguá,-3.7275000612969333,-40.9927829622781,Ceará
tibagi,-24.515312452238586,-50.41241255186942,Paraná
tibau,-4.838443948278979,-37.25381517965154,Rio Grande do Norte
tibau do sul,-6.229584029387884,-35.05791540246038,Rio Grande do Norte
tiete,-23.101591588809626,-47.71178313273331,São Paulo
tietê,-23.101768619906885,-47.71199982267096,São Paulo
tigrinhos,-26.68569358866833,-53.15673418482763,Santa Catarina
tijucas,-27.239248909102976,-48.637066921218334,Santa Catarina
tijucas do sul,-25.920443913915797,-49.17451984980257,Paraná
timbauba,-7.512211504807454,-35.316850275096066,Pernambuco
timbauba dos batistas,-6.464164294923558,-37.27195425584092,Rio Grande do Norte
timbaúba,-7.509114271007239,-35.31684190828148,Pernambuco
timbe do sul,-28.8320047509749,-49.84623624000288,Santa Catarina
timbiras,-4.256869550709913,-43.940074986487495,Maranhão
timbo,-26.827514132907382,-49.270357152037874,Santa Catarina
timbo grande,-26.61716053032922,-50.673461424779404,Santa Catarina
timburi,-23.20648945739114,-49.603074936348236,São Paulo
timbé do sul,-28.83261440590717,-49.84414281436102,Santa Catarina
timbó,-26.82811193698617,-49.27048508850642,Santa Catarina
timbó grande,-26.603437407393837,-50.691291112809964,Santa Catarina
timon,-5.102446021570263,-42.833961036528635,Maranhão
timoteo,-19.553802668701096,-42.63862085557866,Minas Gerais
timóteo,-19.5540395400603,-42.639921099761615,Minas Gerais
tio hugo,-28.576568991167026,-52.59699813227237,Rio Grande do Sul
tiradentes,-21.109807916044414,-44.17477905963709,Minas Gerais
tiradentes do sul,-27.39309950021365,-54.08802409490898,Rio Grande do Sul
tiros,-18.985909056795894,-45.95200911439447,Minas Gerais
tobias barreto,-11.184611010697319,-38.001256902902725,Sergipe
tocandira,-15.654885136831275,-43.065407778627396,Minas Gerais
tocantinia,-9.57054178985751,-48.37577049222619,Tocantins
tocantinopolis,-6.325510628508134,-47.43142680332413,Tocantins
tocantins,-21.1726252218232,-43.021932822233104,Minas Gerais
tocantinópolis,-6.328332680438315,-47.42540137430882,Tocantins
tocantínia,-9.564563681075581,-48.37498913025001,Tocantins
tocos,-22.903460323145516,-43.787664058741406,Rio de Janeiro
tocos do moji,-22.3697541179653,-46.0967437332763,Minas Gerais
toledo,-24.72884987764649,-53.73948376398966,Paraná
toledo,-22.74325070856608,-46.373796530565,Minas Gerais
tomar do geru,-11.374591455564957,-37.84024090800674,Sergipe
tomazina,-23.777624284233013,-49.95477557367966,Paraná
tombos,-20.871318337030214,-42.1242027634345,Minas Gerais
tome-acu,-2.4029269096925403,-48.161626022608374,Pará
tomé-açu,-2.4172731964909535,-48.14913010486707,Pará
tomé-açú,-2.4165176448549435,-48.15510467062015,Pará
tonantins,-2.858382059585587,-67.77272062068286,Amazonas
topazio,-21.78173269802345,-43.341563489967825,Minas Gerais
toritama,-8.005955191855476,-36.0586790310908,Pernambuco
torixoreu,-16.199845148124506,-52.55727257445908,Mato Grosso
torneiros,-19.88081243566318,-44.74380729097265,Minas Gerais
toropi,-29.471457592362487,-54.227555204448144,Rio Grande do Sul
torre de pedra,-23.245734985208358,-48.196089952338575,São Paulo
torres,-29.341142468184568,-49.74491959115232,Rio Grande do Sul
torrinha,-22.431454129411613,-48.1699661740724,São Paulo
touros,-5.209741766719092,-35.47011435816395,Rio Grande do Norte
trabiju,-22.039168711574963,-48.338877795076094,São Paulo
tracuateua,-1.0777800677636529,-46.903004750315084,Pará
tracunhaem,-7.80240819381357,-35.23493025146266,Pernambuco
tracunhaém,-7.800824249999995,-35.241389142459724,Pernambuco
traipu,-9.96793244548259,-37.00287410022484,Alagoas
trairao,-4.719649570530667,-56.00498263165028,Pará
trairi,-3.263092321221203,-39.26798567961338,Ceará
trairâo,-4.703299444793461,-55.99450411519466,Pará
trairão,-4.700382243792524,-55.995497224044435,Pará
trajano de moraes,-22.065612345333825,-42.071337112224015,Rio de Janeiro
trajano de morais,-22.066152448315123,-42.062392948048895,Rio de Janeiro
tramandai,-30.00523398538167,-50.14969942780237,Rio Grande do Sul
tramandaí,-30.006276459108605,-50.150263853295606,Rio Grande do Sul
trancoso,-16.58211866120122,-39.128610819874254,Bahia
travessao,-22.905128011656757,-43.59306156786311,Rio de Janeiro
travesseiro,-29.31163965288243,-52.06285592271061,Rio Grande do Sul
tremedal,-14.975691739869433,-41.41194784062724,Bahia
tremembe,-22.97482043888918,-45.54766992395828,São Paulo
tremembé,-22.975926068124046,-45.54946904358528,São Paulo
tres aliancas,-23.49502295337295,-46.80114289454088,São Paulo
tres arroios,-27.499761835138294,-52.14971244386997,Rio Grande do Sul
tres barras,-26.124219757928053,-50.316873453499404,Santa Catarina
tres barras do parana,-25.42302585716918,-53.183398738586135,Paraná
tres cachoeiras,-29.45345254263359,-49.92127728002358,Rio Grande do Sul
tres coracoes,-21.693411847950614,-45.2598347629678,Minas Gerais
tres coroas,-29.510871895825673,-50.781445512001824,Rio Grande do Sul
tres de maio,-27.776352525696826,-54.23580473443576,Rio Grande do Sul
tres forquilhas,-29.535642041896942,-50.03682589416117,Rio Grande do Sul
tres fronteiras,-20.235587391306968,-50.88953878346277,São Paulo
tres irmaos,-21.625645496895352,-41.98519583710767,Rio de Janeiro
tres lagoas,-20.786666165397005,-51.700022946034714,Mato Grosso do Sul
tres marias,-18.208135893221858,-45.22590288321794,Minas Gerais
tres palmeiras,-27.61410292701906,-52.84469235105764,Rio Grande do Sul
tres passos,-27.454847875310566,-53.933371836846284,Rio Grande do Sul
tres pontas,-21.370649446158595,-45.513122818632425,Minas Gerais
tres ranchos,-18.356901675522572,-47.77933973776404,Goiás
tres rios,-22.11162424417085,-43.20446054314709,Rio de Janeiro
treviso,-28.507563622419436,-49.459605857074706,Santa Catarina
treze de maio,-28.511185195138832,-49.115131410251706,Santa Catarina
treze tilias,-26.998515318345348,-51.4123016179445,Santa Catarina
treze tílias,-26.998542719465863,-51.409008500278944,Santa Catarina
trindade,-16.647441943307257,-49.461044647617804,Goiás
trindade,-7.760725407909577,-40.26833732207708,Pernambuco
trindade do sul,-27.52481394969961,-52.896760672083246,Rio Grande do Sul
triunfo,-6.579596769611026,-38.59734519989374,Paraïba
triunfo,-7.836609084788395,-38.10231711047511,Pernambuco
triunfo,-29.930632716179648,-51.707384861194306,Rio Grande do Sul
triunfo potiguar,-5.8643003552483295,-37.18792639106786,Rio Grande do Norte
trizidela do vale,-4.566750844036261,-44.61727105095103,Maranhão
