geolocation_city,latitude,longitude
santa bárbara d'oeste,-22.747304100009448,-47.390985253380435
santa bárbara d`oeste,-22.734479792571037,-47.38058895503217
santa bárbara do leste,-20.2656249442209,-42.36153994570789
santa bárbara do sul,-28.366170040894353,-53.24869337751144
santa bárbara do tugúrio,-21.238366996555914,-43.55931691304367
santa bárbara doeste,-22.744793331840512,-47.3751559475079
santa carmem,-11.97346505748236,-55.280416504287295
santa cecilia,-26.33418013871936,-49.94462276970146
santa cecilia de umbuzeiro,-7.24150117485686,-35.91332861933233
santa cecilia do pavao,-23.51842045300734,-50.78431886260112
santa cecilia do sul,-28.171198820244165,-51.908568573482015
santa cecília,-25.99723654693283,-49.690727644757644
santa cecília do pavão,-23.518734575422474,-50.7822716908253
santa clara,-20.82155818949915,-41.90794602626933
santa clara d oeste,-20.09416378214118,-50.92748712147435
santa clara d'oeste,-20.092080425519256,-50.92697088367486
santa clara do sul,-29.467470043267873,-52.08774923081315
santa cruz,-6.58154400739859,-36.836625535460776
santa cruz cabralia,-16.239740465373895,-39.03824777546323
santa cruz cabrália,-16.288755464459953,-39.05347585962949
santa cruz da baixa verde,-7.82038992454588,-38.1533835094943
santa cruz da conceicao,-22.138564724573495,-47.45460188811987
santa cruz da conceição,-22.13926453237525,-47.45460051749364
santa cruz da esperanca,-21.525339910025174,-47.30521495086767
santa cruz da vitoria,-14.96305624200702,-39.811221699002935
santa cruz da vitória,-14.9610932978331,-39.80954367581132
santa cruz das palmeiras,-21.826560018165743,-47.24871819241544
santa cruz de goias,-17.30608267043897,-48.50168912522954
santa cruz de minas,-21.133280448285596,-44.208080359340826
santa cruz de monte castelo,-22.95814977271702,-53.29485095700365
santa cruz de salinas,-16.088599288695637,-41.75165574229896
santa cruz do arari,-0.6646278198246355,-49.17378451854423
santa cruz do capibaribe,-7.949437784808929,-36.20948977742264
santa cruz do escalvado,-20.237002273038154,-42.81376606851459
santa cruz do piaui,-7.181333838873075,-41.7653746080134
santa cruz do prata,-19.321724888523093,-48.92200810636418
santa cruz do rio pardo,-22.89632848053299,-49.62424016246884
santa cruz do sul,-29.719205251395316,-52.42669616762677
santa cruz do timbo,-26.52900554582622,-50.34219683322825
santa cruz do xingu,-10.648800849804243,-52.73732728827222
santa cruz dos milagres,-5.803742686419959,-41.95533756188096
santa efigenia,-20.08980785466256,-43.859558513056385
santa efigenia de minas,-18.827816313047137,-42.43901301255422
santa efigênia de minas,-18.828365420841585,-42.439410509566144
santa eliza,-23.528248370590234,-53.465362305897145
santa elvira,-16.16181380397204,-54.794484878177336
santa ernestina,-21.46112474100476,-48.39023350719602
santa eudóxia,-22.43621639690722,-46.82823838566812
santa fe,-23.039570623066897,-51.81052746791283
santa fe de goias,-15.769157314682516,-51.1024387167681
santa fe de minas,-16.695019037281313,-45.42341197655969
santa fe do araguaia,-7.154725599484431,-48.69002371333396
santa fe do sul,-20.223124959581995,-50.89986328277344
santa filomena,-8.94081499780765,-44.93501626365659
santa filomena do maranhao,-5.499676239882648,-44.56097147530943
santa fé,-23.039893552384466,-51.81183278903515
santa fé de goiás,-15.770617834911468,-51.103218841845944
santa fé de minas,-19.199161047729632,-44.423222082454416
santa fé do araguaia,-7.113821866574758,-48.80990190138881
santa fé do sul,-20.204054376221553,-50.92600163282127
santa gertrudes,-22.453204812282443,-47.53463005761418
santa helena,-19.834390912449145,-52.15541244517753
santa helena de goias,-17.81284869479788,-50.59606957985662
santa helena de goiás,-17.814847897569233,-50.59873427432348
santa helena de minas,-16.937623665018553,-40.68427534408378
santa ines,-4.900925312750391,-45.064992249707295
santa inês,-7.482381768947615,-45.478146374211164
santa isabel,-23.229502578532927,-46.2615396461425
santa isabel do ivai,-23.00539656237443,-53.19427786068569
santa isabel do ivaí,-23.002817271037987,-53.19703817685115
santa isabel do para,-1.3022146856026031,-48.15554499130394
santa isabel do pará,-1.2936868903914596,-48.14823443105833
santa isabel do rio preto,-22.227979202689415,-44.06630781318501
santa izabel do oeste,-25.81371424107947,-53.47405236512289
santa juliana,-19.31600396028638,-47.52829292656993
santa leopoldina,-20.100361493805384,-40.53208940796703
santa lucia,-22.091346601166933,-48.680455984390925
santa lucia do piai,14.585072541779617,121.10539381057764
santa luz,-8.952500054494532,-44.130119439549496
santa luzia,-18.66529561514345,-43.63156931482295
santa luzia d'oeste,-11.905436553905366,-61.779635301389135
santa luzia de caratinga,-18.9388841484454,-48.26013257853462
santa luzia de mantenopolis,-18.884935451700695,-41.01554984953388
santa luzia do cariri,-7.60637714087956,-36.816139278501645
santa luzia do itanhy,-11.35333323848748,-37.448726241530764
santa luzia do norte,-9.601084296363338,-35.823857108129005
santa luzia do para,-1.551167990670682,-46.9082456803205
santa luzia do parua,-2.54545308112925,-45.775577074332766
santa luzia do paruá,-2.545617293166174,-45.773466547239416
santa luzia doeste,-11.904785367667728,-61.78139881797164
santa lúcia,-23.23457375154163,-50.36650023116846
santa margarida,-20.384203986230624,-42.251064395223445
santa margarida do sul,-30.385748999999947,-54.07665199999997
santa maria,-29.550815260033577,-53.709516558385715
santa maria da boa vista,-8.792604800627378,-39.82670283229444
santa maria da serra,-22.569639672881536,-48.15539870681134
santa maria da vitoria,-13.388511807675545,-44.200330598756146
santa maria da vitória,-13.391762348524706,-44.201667561698116
santa maria das barreiras,-8.868052786653424,-49.716316242915816
santa maria de itabira,-19.410969167718775,-43.651694305007695
santa maria de jetiba,-20.031906583662078,-40.75192377127966
santa maria de jetibá,-20.029329158374594,-40.74815137270491
santa maria do cambuca,-7.827771859880749,-35.88188309476282
santa maria do cambucá,-7.833257567002662,-35.88166913814854
santa maria do herval,-29.494150859331633,-50.97731187385151
santa maria do oeste,-24.930667721437953,-51.886256665680726
santa maria do para,-1.3495787955436038,-47.57238937669515
santa maria do pará,-1.3440512072565527,-47.57461485249632
santa maria do salto,-16.250954636882305,-40.14959666472864
santa maria do suacui,-18.18860737890009,-42.41478183889452
santa maria do suaçuí,-18.20348901224736,-42.39335757443479
santa maria do tocantins,-8.775035643338592,-47.749392949300976
santa maria madalena,-21.959392521262536,-42.0000614631206
santa mariana,-23.147377768567665,-50.51898205113304
santa mercedes,-21.352006028898863,-51.753618882801824
santa monica,-23.124091380845325,-53.10702144646321
santa mônica,-23.16145056487296,-53.100331012525984
santa quiteria,-4.334764222260326,-40.15395579787149
santa quiteria do maranhao,-3.4926518726886613,-42.57587645777576
santa quitéria,-4.331202030682048,-40.15505922546381
santa quitéria do maranhão,-3.4098494910541888,-42.69950243133502
santa rita,-6.453562510181842,-36.57643790999872
santa rita d oeste,-20.145181431183353,-50.83336950172047
santa rita d'oeste,-20.14461686177165,-50.831516956628036
santa rita da floresta,-15.632864242164501,-43.072635886699686
santa rita de caldas,-22.049997436853925,-46.32910725518678
santa rita de cassia,-10.982662955327733,-44.504508714939895
santa rita de cássia,-11.005249793728694,-44.5256686168756
santa rita de jacutinga,-22.149054319383268,-44.094119233185026
santa rita de minas,-19.87294803757265,-42.1325877294587
santa rita de ouro preto,-20.500996199464783,-43.58245390796419
santa rita do araguaia,-17.319319646207198,-53.193994250646135
santa rita do cedro,-18.80653322325923,-44.154014774407486
santa rita do ibitipoca,-21.56274431201322,-43.91601943031522
santa rita do itueto,-19.360651145284038,-41.38374849184643
santa rita do novo destino,-14.913344999999946,-49.05967849999996
santa rita do oeste,-24.369467799022647,-54.015234321983144
santa rita do pardo,-21.303031710720877,-52.82583328555705
santa rita do passa quatro,-21.703553428587647,-47.48280676309555
santa rita do sapucai,-22.24750533835736,-45.70753959228924
santa rita do sapucaí,-22.24546676518465,-45.707408617072566
santa rita do trivelato,-13.804589501404607,-55.27546532954866
santa rita doeste,-20.143862854981613,-50.83073634261599
santa rita durao,-20.200629840898184,-43.47904503347641
santa rita durão,-20.13924499999996,-43.411329999999964
santa rosa,-27.921370559268947,-54.44175613309933
santa rosa da serra,-19.63457462644284,-45.950932792514365
santa rosa de goias,-16.078763320569504,-49.48730065776697
santa rosa de goiás,-16.08320352216374,-49.494211678661856
santa rosa de lima,-26.795663847292104,-48.27734416696327
santa rosa de viterbo,-21.483488699983003,-47.368650634851434
santa rosa do piaui,-6.798864702337331,-42.27322583637069
santa rosa do purus,-9.45133015164121,-70.47741051454966
santa rosa do sul,-29.136415039886842,-49.71729861550307
santa rosa do tocantins,-11.448122349219405,-48.11450686992027
santa salete,-20.245550338689522,-50.69013593805437
santa teresa,-19.94269719449894,-40.60634878698871
santa teresinha,-11.615889174249132,-39.105625135671815
santa tereza de goias,-13.69240241227577,-49.01373254391946
santa tereza de goiás,-13.72050296616066,-49.01833912176725
santa tereza do oeste,-25.053435715396272,-53.61961343574276
santa tereza do tocantins,-10.283361418013058,-47.80900716698315
santa terezinha,-14.337198214069883,-44.98969633229845
santa terezinha de goias,-14.428805561848367,-49.711008207742665
santa terezinha de goiás,-14.436518068127475,-49.7093870490916
santa terezinha de itaipu,-25.44286211774669,-54.402764727764094
santa terezinha de minas,-20.228240239291733,-44.400777163561145
santa terezinha do progresso,-26.601977999999946,-53.16834049999996
santa terezinha do tocantins,-6.4350213269055985,-47.67286394292599
santa vitoria,-18.85233398817802,-50.14297099280719
santa vitoria do palmar,-33.51236075773835,-53.3498721268575
santa vitória,-18.847016419526987,-50.12656576290025
santa vitória do palmar,-33.51591936850924,-53.34957651142745
santa zelia,-23.174477300829714,-51.678166769855466
santaluz,-11.25353298652731,-39.37766198254968
santana,-5.163034601784523,-48.3510579125432
santana da boa vista,-30.87311446455589,-53.11448366777076
santana da ponte pensa,-20.253129704917782,-50.798796444275624
santana da vargem,-21.250562940176195,-45.5062556560422
santana de caldas,-23.48969958286769,-46.63742569967381
santana de cataguases,-21.28763611394363,-42.55539678736578
santana de mangueira,-7.553345693581616,-38.332764996466956
santana de parnaiba,-23.45227184674429,-46.88017162684783
santana de parnaíba,-23.454608429272493,-46.87831458478506
santana de patos,-18.833076670719624,-46.5947954062283
santana de pirapama,-19.1335158187054,-44.11198717407156
santana do acarau,-3.461442446767962,-40.2032553918827
santana do acaraú,-3.4593723595678885,-40.210407652298635
santana do araguaia,-9.33526281720112,-50.34945753339123
santana do capivari,-22.248038523732454,-44.93489776223904
santana do cariri,-7.186810954798932,-39.73609068016859
santana do deserto,-21.950323027583693,-43.16676350069787
santana do garambeu,-21.60874733362114,-44.08956909136488
santana do ipanema,-9.373149147436541,-37.24630827396773
santana do itarare,-23.755104331950488,-49.62749581661552
santana do itararé,-23.756218321346058,-49.62847936821023
santana do jacare,-20.93813097863813,-45.145764965181485
santana do jacaré,-20.901250649399003,-45.126509349720784
santana do livramento,-30.886127498727628,-55.525616139066045
santana do manhuacu,-20.095982995611084,-41.92158327251802
santana do manhuaçu,-20.094171238853225,-41.92186065447605
santana do maranhao,-3.1167565690706227,-42.41430958977632
santana do maranhão,-3.1179557368151802,-42.412751408516186
santana do matos,-5.942550130055938,-36.63973545129685
santana do mundau,-9.165584287165396,-36.21882999995383
santana do mundaú,-9.170583167076085,-36.21702709757578
santana do paraiso,-18.71383605841388,-44.005139447759554
santana do paraopeba,-12.979554377269244,-44.05291999749476
santana do paraíso,-12.735609383725134,-50.63427114546461
santana do piaui,-6.945525527148962,-41.50814632796712
santana do piauí,-6.946160401915081,-41.51824645946097
santana do riacho,-19.517291267026884,-43.95339752874145
santana do sao francisco,-10.274681241917467,-36.619664218647245
santana do serido,-6.773452366376297,-36.736759914427054
santana do seridó,-6.771113794825618,-36.73501020868512
santana do sobrado,0.011601900780489949,-33.72262810908728
santana do são francisco,-10.2557730041598,-36.63227940083197
santana do tabuleiro,-19.929913793332705,-42.19879331328145
santana dos garrotes,-7.387353358958297,-37.98936951785552
santana dos montes,-20.7878738418192,-43.685650919786305
santanesia,-22.525616484184155,-43.81559066808285
santanopolis,-12.023499113381616,-38.86770239179169
santanópolis,-12.02519537243281,-38.865574671843596
santarem,-2.4364074564533196,-54.71924163407513
santarem novo,-0.9306623862693522,-47.39280276247925
santarém,-2.4376333106226107,-54.720490176289765
santelmo,-22.197288042509594,-48.87553297553746
santiago,-29.18654362612816,-54.86751605569601
santiago do sul,-26.633978388303927,-52.67508876920434
santo afonso,-14.488749615691157,-57.03736592331844
santo agostinho,-9.56173951145668,-35.75881950895668
santo aleixo,-22.603676840582157,-43.037231759286925
santo amaro,-12.252349064379661,-38.84154611894742
santo amaro da imperatriz,-27.687414607255846,-48.77188913727158
santo amaro das brotas,-10.787406982793302,-37.05256509979145
santo amaro de campos,-17.8608244295061,-43.11177614851457
santo anastacio,-21.97687434299353,-51.652596594850756
santo anastácio,-21.97716702646963,-51.652246302598456
santo andre,-23.655240519546762,-46.519084194684474
santo andré,-23.660104728631037,-46.52257771290174
santo angelo,-28.299476598532895,-54.26272851250882
santo antonio,-6.312265998622762,-35.48046607905382
santo antonio da alegria,-21.270086593935996,-47.119850263076096
santo antonio da barra,-17.559222574030766,-50.63433534047504
santo antonio da patrulha,-29.831649036678396,-50.522204183759015
santo antonio da platina,-23.294925922118846,-50.0750349087577
santo antonio das missoes,-28.50758141998914,-55.23282136390323
santo antonio das queimadas,-15.797654361727627,-40.83812774905536
santo antonio de goias,-16.493269440392684,-49.31194936569715
santo antonio de jesus,-12.971006815903655,-39.24798821720787
santo antonio de lisboa,-6.982887346521687,-41.22895434702514
santo antonio de padua,-21.554176302657154,-42.19702089851013
santo antonio de posse,-22.605656291104783,-46.92092797961861
santo antonio do amparo,-20.889548396459837,-44.88836116518547
santo antonio do aracangua,-21.115087509213318,-50.175882402370995
santo antonio do aventureiro,-21.648230858296905,-42.88419738308463
santo antonio do caiua,-22.7388759380432,-52.346239664001345
santo antonio do canaa,-5.997044134557623,-60.92556008326315
santo antonio do descoberto,-15.992043378348434,-48.28553347475568
santo antonio do grama,-20.31715335661258,-42.60851381180731
santo antonio do itambe,-18.462637821577527,-43.302157166066486
santo antonio do jacinto,-16.53660717768544,-40.1863326263997
santo antonio do jardim,-22.11653074509855,-46.68438695000456
santo antonio do leite,-20.299494272039016,-44.03230140345143
santo antonio do leste,-14.801086857314164,-53.61088527478054
santo antonio do leverger,-15.909788933711527,-56.0280091210381
santo antonio do manhuacu,-20.241360955309634,-42.03416961842421
santo antonio do monte,-20.05432474659254,-45.28564951955923
santo antonio do norte,-18.807586063469667,-43.512086426125215
santo antonio do palma,-28.497683999999946,-52.003344499999955
santo antonio do paraiso,-23.492907469083107,-50.64408393913351
santo antonio do pinhal,-22.80840210076713,-45.690398108307875
santo antonio do pirapetinga,-20.608124374002443,-43.33279326048875
santo antonio do planalto,-28.400260894129616,-52.69416765534373
santo antonio do retiro,-15.341846438265044,-42.622436285372316
santo antonio do rio abaixo,-19.228313327006514,-43.253400780222115
santo antonio do rio verde,-17.717598616440732,-47.48847626042054
santo antonio do sudoeste,-26.0343500719634,-53.67627614598752
santo antonio do taua,-1.1440082273477665,-48.12682912604055
santo antonio dos campos,-20.099689201058762,-44.97325203560484
santo antonio dos lopes,-4.863049112465009,-44.37272510388126
santo antônio,-6.311539341087666,-35.480707142448296
santo antônio da alegria,-21.087973232782836,-47.166241451844925
santo antônio da barra,-17.55997710249322,-50.6383890876769
santo antônio da patrulha,-29.8408559810817,-50.50877675034853
santo antônio da platina,-23.29603681416451,-50.078191683734424
santo antônio das missões,-28.508712365460248,-55.223774244489235
santo antônio das queimadas,-10.895990269778954,-37.060391336661105
santo antônio de goiás,-16.49642446772467,-49.31236359278636
santo antônio de jesus,-12.911883930124754,-39.279779886545356
santo antônio de posse,-22.605429136462707,-46.91804353070816
santo antônio de pádua,-21.543462098223273,-42.19024838200611
santo antônio do amparo,-20.943158037704617,-44.923223359710626
santo antônio do aracanguá,-20.93598829970807,-50.495136117315276
santo antônio do aventureiro,-20.593398281214483,-43.422585776760506
santo antônio do caiuá,-22.740860488268048,-52.3442529918376
santo antônio do canaã,29.40925222930908,-98.48412074808029
santo antônio do descoberto,-15.995780899800682,-48.27011093894152
santo antônio do grama,-20.315208582800306,-42.609570073197396
santo antônio do itambé,-18.4647241968719,-43.30575312657854
santo antônio do jacinto,-16.523848708125527,-40.212627052199075
santo antônio do jardim,-22.11512282251585,-46.68445498911173
santo antônio do leite,-20.361970978464008,-43.71222569046904
santo antônio do leste,-14.797736332858435,-53.614919971018054
santo antônio do leverger,-15.866090770747267,-56.076367955685555
santo antônio do monte,-20.23489978380004,-45.30140329872112
santo antônio do palma,-28.5002653119142,-52.82023840639483
santo antônio do pinhal,-22.81852842768518,-45.680036453313654
santo antônio do planalto,-28.395346282137844,-52.689894889738326
santo antônio do retiro,-20.093085246191293,-45.29340183838537
santo antônio do rio abaixo,-19.229063017219303,-43.25206905596609
santo antônio do rio verde,-17.945242541908243,-47.4678936995349
santo antônio do sudoeste,-26.06609949992492,-53.72667554145181
santo antônio do tauá,-1.1481966864072994,-48.12968815382671
santo antônio dos campos,-20.104945841669515,-44.96931751345624
santo antônio dos lopes,-4.851507530066822,-44.3883580228908
santo augusto,-27.85304797287883,-53.777970149174564
santo cristo,-27.82626472010779,-54.664985049247946
santo estevao,-12.434415918617779,-39.253084091172724
santo estevão,-12.43343464591743,-39.252926343774725
santo estêvão,-12.426813771002541,-39.252610506267
santo expedito,-21.85186391776178,-51.394558865949115
santo expedito do sul,-27.930038590396002,-51.65968008202175
santo hipolito,-18.295904329506254,-44.221751453280795
santo hipólito,-18.297824221444817,-44.22058891933895
santo inacio,-22.69612191847539,-51.790259524014225
santo inacio do piaui,-7.426195641986568,-41.91116815882903
santo inácio,-22.68881535032408,-51.78655271471496
santo inácio do piauí,-7.427343128638453,-41.912064894527376
santo ângelo,-28.30007929662735,-54.26184947027968
santopolis do aguapei,-21.63721011924352,-50.50057020361475
santos,-23.96252319074526,-46.32780350647331
santos dumont,-21.459831186137798,-43.55226142874583
santópolis do aguapeí,-21.636342189087205,-50.50078141136751
sao bartolomeu,-20.309997638300644,-43.57792426594773
sao benedito,-4.045568929593473,-40.86519836834539
sao benedito da cachoeirinha,-20.246259438280948,-47.8721832207391
sao benedito das areias,-21.319995373912015,-47.02961638256714
sao benedito do rio preto,-3.3298810643785695,-43.52944133792863
sao benedito do sul,-8.805159673448504,-35.91053272206674
sao bentinho,-6.8916419149687185,-37.72562274040459
sao bento,-4.905102491374013,-40.54210846082063
sao bento abade,-21.58470202772423,-45.07159008796739
sao bento do norte,-5.098929558699121,-36.00621811832378
sao bento do sapucai,-22.691383222852263,-45.71689954249824
sao bento do sul,-26.244738070169774,-49.38665935466757
sao bento do tocantins,-6.0045506740987,-47.913114526779914
sao bento do trairi,-6.34154122334535,-36.085100670812096
sao bento do una,-8.52288449750152,-36.446128360919325
sao bernardino,-26.47340221579465,-52.964945274003156
sao bernardo,-3.3521661980954023,-42.42280411198631
sao bernardo do campo,-23.70762633840408,-46.56386871942135
sao bonifacio,-27.895615849893574,-48.93100079426771
sao borja,-28.654803501476056,-56.00481878139339
sao bras,-10.12626257927444,-36.89934930734973
sao bras do suacui,-20.625645352628442,-43.949619391979176
sao braz do piaui,-9.065175081712498,-42.99256483657498
sao caetano do sul,-23.62674764374787,-46.565057775638756
sao caitano,-8.328236976875909,-36.13728344321129
sao carlos,-22.137704328874786,-48.020217641355785
sao carlos do ivai,-23.316109294469598,-52.47724253234259
sao cristovao,-10.95809991240836,-37.14813097478674
sao cristovao do sul,-27.231848140575092,-50.44651334622696
sao desiderio,-12.408316113208834,-45.02508470400346
sao domingos,-18.617313857805062,-46.90934087210365
sao domingos das dores,-19.529562954115686,-42.012343871625475
sao domingos do araguaia,-5.545741485451947,-48.72372963336125
sao domingos do azeitao,-6.814147858526172,-44.628641254276246
sao domingos do capim,-1.675861129902715,-47.77126744184149
sao domingos do cariri,-7.633933993213537,-36.434754536393676
sao domingos do maranhao,-5.580938778192171,-44.382079982096066
sao domingos do norte,-19.13783755937593,-40.6145962264487
sao domingos do prata,-19.870146598035113,-42.96332075351687
sao domingos do sul,-28.540399432265982,-51.87590914007387
sao felipe,-12.846520362246023,-39.089376168284055
sao felipe d'oeste,-11.911974364620907,-61.51233364202734
sao felix,-12.606892162109409,-38.96969906409738
sao felix de balsas,-7.084632861448438,-44.815486812170036
sao felix de minas,-18.591061181734624,-41.48777691657141
sao felix do araguaia,-11.605404393482132,-50.86134067877656
sao felix do coribe,-13.403075871852286,-44.19483773549592
sao felix do piaui,-5.933107476593662,-42.11099847250314
sao felix do xingu,-6.693242026340441,-51.9811630981991
sao fernando,-6.377383776920043,-37.18624897387134
sao fidelis,-21.646070275305824,-41.750593737278294
sao francisco,-15.680751455546163,-44.589222595119985
sao francisco da praia,-23.766574085074428,-45.5314596040179
sao francisco de assis,-29.55162726385404,-55.12663334494375
sao francisco de assis do piaui,-8.23558184300691,-41.687773272442904
sao francisco de goias,-15.931620203970317,-49.26310941679233
sao francisco de itabapoana,-21.539716884762324,-41.17742162596335
sao francisco de paula,-27.84318413003582,-49.58945133723529
sao francisco de sales,-19.857317358536093,-49.7730743150112
sao francisco do brejao,-5.126001441641388,-47.386074631114134
sao francisco do conde,-12.6233452410163,-38.674069982568575
sao francisco do gloria,-20.784948450006578,-42.49812319539655
sao francisco do guapore,-12.065266205752048,-63.574999725015616
sao francisco do maranhao,-6.252255240743883,-42.85788508058088
sao francisco do oeste,-5.999450627784394,-38.169771613839366
sao francisco do para,-1.1672673188204667,-47.7940419933588
sao francisco do piaui,-7.235042246578532,-42.534563015169134
sao francisco do sul,-26.24589130912201,-48.6104221843089
sao francisco xavier,-22.91217984562799,-45.95852760654907
sao gabriel,-29.397239232906497,-53.71095002884822
sao gabriel da cachoeira,0.1609480805840714,-66.87665591251007
sao gabriel da palha,-19.01747696877606,-40.537020686569385
sao gabriel do oeste,-19.38467769488718,-54.57867637108545
sao geraldo,-20.923147506475285,-42.83347175323223
sao geraldo da piedade,-19.196916943416976,-42.528225505599785
sao geraldo do araguaia,-6.388961336466142,-48.58476661966676
sao geraldo do baguari,-20.07437977557412,-42.820673820289805
sao geraldo do baixio,-18.91857738323159,-41.36011783518592
sao goncalo,-22.82802998050913,-43.02753213709035
sao goncalo de botelhos,-21.595153159073675,-46.319013508731985
sao goncalo do abaete,-18.321330018295253,-45.791422434719856
sao goncalo do amarante,-4.864240201423808,-36.83962470955829
sao goncalo do gurgueia,-10.030007402080914,-45.30435389220345
sao goncalo do para,-19.98497972035705,-44.85457998970754
sao goncalo do piaui,-5.996954635368745,-42.70287036455354
sao goncalo do rio abaixo,-19.832444177174757,-43.45364077508197
sao goncalo do rio das pedras,-18.41947377280205,-43.49541874314224
sao goncalo do rio preto,-18.00378389311868,-43.37812589823714
sao goncalo do sapucai,-21.804389440014106,-45.542863425881634
sao goncalo dos campos,-12.429128867291265,-38.947788438633644
sao gotardo,-19.31755859346481,-46.05262205801061
sao jeronimo,-29.963369439811892,-51.71846183457926
sao jeronimo da serra,-23.719719719230167,-50.740354237095254
sao joao,-23.646993665177416,-50.62474269814194
sao joao batista,-26.22285030149655,-48.67641057031389
sao joao batista do gloria,-20.53679575672518,-46.574403437824294
sao joao d alianca,-14.709752812326876,-47.52419937476682
sao joao d'alianca,-14.705376128122076,-47.52256424840694
sao joao da baliza,0.9513347950977288,-59.912552588019004
sao joao da barra,-21.66577938343576,-41.052934661605406
sao joao da boa vista,-21.978274580436416,-46.79050499411805
sao joao da canabrava,-6.818036093741583,-41.34643746634227
sao joao da chapada,-18.088435113702996,-43.74227171953283
sao joao da fortaleza,-10.536109999999951,-38.60666999999995
sao joao da fronteira,-3.946711711414225,-41.272075185321135
sao joao da lagoa,-16.852487498768834,-44.34732065080926
sao joao da mata,-21.93478081246028,-45.92308878431094
sao joao da parauna,-16.81907336616139,-50.40796955487757
sao joao da ponte,-15.929499447174182,-44.00434844822057
sao joao da serra,-7.749757206921411,-42.46588999819875
sao joao da serra negra,-18.83836723424129,-46.91611677152466
sao joao da urtiga,-27.99637035485506,-52.22676606870163
sao joao da varjota,-6.913474300936725,-41.86388675513923
sao joao dalianca,-14.707215351938475,-47.52460365040033
sao joao das duas pontes,-21.142110971979108,-49.39493551815233
sao joao das missoes,-14.881722037693224,-44.08689538271933
sao joao de deus,-4.994999999999948,-38.00332999999995
sao joao de iracema,-20.51414675606047,-50.35289608739076
sao joao de itaguacu,-27.612420313848425,-48.59428743747125
sao joao de meriti,-22.78612646434462,-43.36984637905677
sao joao de petropolis,-19.824520133305395,-40.65945132072684
sao joao de pirabas,-0.7794303464272279,-47.18449515144979
sao joao de vicosa,-20.336687999999995,-41.185111500000005
sao joao del rei,-21.130506152611296,-44.249390890230515
sao joao do caiua,-22.85563542048746,-52.33725608955438
sao joao do cariri,-7.389500735882415,-36.531518799758004
sao joao do caru,-3.5277098327761767,-46.27717120605443
sao joao do itaperiu,-26.608675449971045,-48.79554126879177
sao joao do ivai,-23.993138722605508,-51.81951480352132
sao joao do jacutinga,-18.90838668696776,-42.82979127309554
sao joao do jaguaribe,-5.275294601943162,-38.272571479724746
sao joao do manhuacu,-20.39259101873935,-42.15249167131799
sao joao do manteninha,-18.712801240421474,-41.172113794182195
sao joao do oeste,-27.201626404683104,-53.310245789978666
sao joao do oriente,-19.344893078932007,-42.15916795519346
sao joao do pacui,-16.534143903084846,-44.53053106188394
sao joao do paraiso,-15.385452670295193,-43.06436048340467
sao joao do pau d alho,-21.270780507282648,-51.66437983935225
sao joao do pau d'alho,-21.271523640749173,-51.66628670095148
sao joao do pau dalho,-21.269116194282248,-51.66702825315941
sao joao do piaui,-8.27944454212134,-42.25338463395825
sao joao do polesine,-29.62081337218135,-53.45058601991287
sao joao do rio do peixe,-6.7555344215266215,-38.43889603578816
sao joao do sabugi,-6.7165324815508685,-37.20194350410655
sao joao do sobrado,-18.32097783533344,-40.40572143357216
sao joao do soter,-5.118474838446279,-43.81084018279628
sao joao do sul,-29.209531137013943,-49.80186082671688
sao joao do tigre,-8.082587165509773,-36.851440344888715
sao joao do triunfo,-25.68486273907674,-50.29852266825625
sao joao dos patos,-6.497919943913467,-43.70119307879452
sao joao evangelista,-18.545944719315518,-42.76592514258305
sao joao nepomuceno,-21.593797175166902,-43.06666232397224
sao joaquim,-28.289032675164787,-49.9340996019864
sao joaquim da barra,-20.586056275962566,-47.863891945009634
sao joaquim de bicas,-20.053962720685643,-44.260706181008906
sao joaquim do monte,-8.436036402387405,-35.811130810167505
sao jorge,-28.502204381495208,-51.70498151933312
sao jorge d'oeste,-25.70363252356311,-52.91909589612097
sao jorge do ivai,-23.43413959317099,-52.29214599182058
sao jorge do oeste,-25.70856606653298,-52.91797081891926
sao jorge do patrocinio,-23.763388846762982,-53.87853740002146
sao jorge do tiradentes,-8.445856975859286,-53.478908078731195
sao jorge doeste,-25.67458143102238,-52.947495619688276
sao jose,-27.580258617294348,-48.63196115615601
sao jose da barra,-20.713586583809068,-46.3193356977165
sao jose da bela vista,-20.593587545394335,-47.64123219863693
sao jose da boa vista,-23.927134488209266,-49.662417450434255
sao jose da coroa grande,-8.894069587984182,-35.15249755597141
sao jose da lagoa tapada,-6.9254323011486125,-37.84269961764996
sao jose da laje,-9.007790543916041,-36.05724313964339
sao jose da lapa,-19.707754101113572,-43.97248138008165
sao jose da mata,-7.181092335882639,-35.984763356596574
sao jose da safira,-18.31941035552196,-42.14252261276412
sao jose da tapera,-9.558996476020328,-37.38204934596518
sao jose da varginha,-19.799018735895956,-44.42658066071025
sao jose da vitoria,-15.084174125647449,-39.339730178114614
sao jose das laranjeiras,-24.00331679787828,-48.353807982174224
sao jose das missoes,-27.788978999999948,-53.125810999999956
sao jose das palmeiras,-24.835708422673004,-54.05860377624214
sao jose das torres,-19.900436161470907,-43.9990296612386
sao jose de caiana,-7.251927988803383,-38.298994524611444
sao jose de espinharas,-6.845313517197975,-37.32534552927155
sao jose de mipibu,-6.069934492948001,-35.24718842517891
